,YEAR_op,TIMESTAMP,TECHNOLOGIES,AREA,power_Dvar
2611,2040,8101,Ground PV,Nice,0.0
2612,2040,8101,Ground PV,Alpin,71.368999968
2613,2040,8101,ElectrolysisM,Marseille,14.214963119072763
2614,2040,8101,ElectrolysisM,Nice,0.0
2615,2040,8101,ElectrolysisM,Alpin,32.360379346680716
2616,2040,8101,Offshore wind - floating,Marseille,0.0
2617,2040,8101,Offshore wind - floating,Nice,0.0
2618,2040,8101,Offshore wind - floating,Alpin,0.0
2619,2040,8101,SMR,Marseille,0.0
2620,2040,8101,SMR,Nice,0.0
2621,2040,8101,SMR,Alpin,0.0
2622,2040,8101,CCS1,Marseille,0.0
2623,2040,8101,CCS1,Nice,0.0
2624,2040,8101,CCS1,Alpin,0.0
2625,2040,8101,Onshore wind,Marseille,9.162130887
2626,2040,8101,Onshore wind,Nice,2.636396637
2627,2040,8101,Onshore wind,Alpin,1.357352724
2628,2040,3501,Existing SMR,Marseille,0.0
2629,2040,3501,Existing SMR,Nice,0.0
2630,2040,3501,Existing SMR,Alpin,0.0
2631,2040,3501,ElectrolysisS,Marseille,0.0
2632,2040,3501,ElectrolysisS,Nice,0.0
2633,2040,3501,ElectrolysisS,Alpin,0.0
2634,2040,3501,CCS2,Marseille,0.0
2635,2040,3501,CCS2,Nice,0.0
2636,2040,3501,CCS2,Alpin,0.0
2637,2040,3501,SMR + CCS1,Marseille,0.0
2638,2040,3501,SMR + CCS1,Nice,0.0
2639,2040,3501,SMR + CCS1,Alpin,0.0
2640,2040,3501,ElectrolysisL,Marseille,900.0
2641,2040,3501,ElectrolysisL,Nice,260.96883065316655
2642,2040,3501,ElectrolysisL,Alpin,100.0
2643,2040,3501,SMR + CCS2,Marseille,0.0
2644,2040,3501,SMR + CCS2,Nice,0.0
2645,2040,3501,SMR + CCS2,Alpin,0.0
2646,2040,3501,Ground PV,Marseille,0.0
2647,2040,3501,Ground PV,Nice,0.0
2648,2040,3501,Ground PV,Alpin,0.0
2649,2040,3501,ElectrolysisM,Marseille,14.214963119072763
2650,2040,3501,ElectrolysisM,Nice,0.0
2651,2040,3501,ElectrolysisM,Alpin,32.360379346680716
2652,2040,3501,Offshore wind - floating,Marseille,0.0
2653,2040,3501,Offshore wind - floating,Nice,0.0
2654,2040,3501,Offshore wind - floating,Alpin,0.0
2655,2040,3501,SMR,Marseille,0.0
2656,2040,3501,SMR,Nice,0.0
2657,2040,3501,SMR,Alpin,0.0
2658,2040,3501,CCS1,Marseille,0.0
2659,2040,3501,CCS1,Nice,0.0
2660,2040,3501,CCS1,Alpin,0.0
2661,2040,3501,Onshore wind,Marseille,618.1071039000001
2662,2040,3501,Onshore wind,Nice,177.8598789
2663,2040,3501,Onshore wind,Alpin,91.57142280000001
2664,2040,7601,Existing SMR,Marseille,0.0
2665,2040,7601,Existing SMR,Nice,0.0
2666,2040,7601,Existing SMR,Alpin,0.0
2667,2040,7601,ElectrolysisS,Marseille,0.0
2668,2040,7601,ElectrolysisS,Nice,0.0
2669,2040,7601,ElectrolysisS,Alpin,0.0
2670,2040,7601,CCS2,Marseille,0.0
2671,2040,7601,CCS2,Nice,0.0
2672,2040,7601,CCS2,Alpin,0.0
2673,2040,7601,SMR + CCS1,Marseille,0.0
2674,2040,7601,SMR + CCS1,Nice,0.0
2675,2040,7601,SMR + CCS1,Alpin,0.0
2676,2040,7601,ElectrolysisL,Marseille,900.0
2677,2040,7601,ElectrolysisL,Nice,260.96883065316655
2678,2040,7601,ElectrolysisL,Alpin,100.0
2679,2040,7601,SMR + CCS2,Marseille,0.0
2680,2040,7601,SMR + CCS2,Nice,0.0
2681,2040,7601,SMR + CCS2,Alpin,0.0
2682,2040,7601,Ground PV,Marseille,85.988254988
2683,2040,7601,Ground PV,Nice,0.0
2684,2040,7601,Ground PV,Alpin,12.221680912
2685,2040,7601,ElectrolysisM,Marseille,14.214963119072763
2686,2040,7601,ElectrolysisM,Nice,0.0
2687,2040,7601,ElectrolysisM,Alpin,32.360379346680716
2688,2040,7601,Offshore wind - floating,Marseille,0.0
2689,2040,7601,Offshore wind - floating,Nice,0.0
2690,2040,7601,Offshore wind - floating,Alpin,0.0
2691,2040,7601,SMR,Marseille,0.0
2692,2040,7601,SMR,Nice,0.0
2693,2040,7601,SMR,Alpin,0.0
2694,2040,7601,CCS1,Marseille,0.0
2695,2040,7601,CCS1,Nice,0.0
2696,2040,7601,CCS1,Alpin,0.0
2697,2040,7601,Onshore wind,Marseille,383.47722269999997
2698,2040,7601,Onshore wind,Nice,110.3452977
2699,2040,7601,Onshore wind,Alpin,56.8114404
2700,2040,3001,Existing SMR,Marseille,0.0
2701,2040,3001,Existing SMR,Nice,0.0
2702,2040,3001,Existing SMR,Alpin,0.0
2703,2040,3001,ElectrolysisS,Marseille,0.0
2704,2040,3001,ElectrolysisS,Nice,0.0
2705,2040,3001,ElectrolysisS,Alpin,0.0
2706,2040,3001,CCS2,Marseille,0.0
2707,2040,3001,CCS2,Nice,0.0
2708,2040,3001,CCS2,Alpin,0.0
2709,2040,3001,SMR + CCS1,Marseille,0.0
2710,2040,3001,SMR + CCS1,Nice,0.0
2711,2040,3001,SMR + CCS1,Alpin,0.0
2712,2040,3001,ElectrolysisL,Marseille,900.0
2713,2040,3001,ElectrolysisL,Nice,260.96883065316655
2714,2040,3001,ElectrolysisL,Alpin,100.0
2715,2040,3001,SMR + CCS2,Marseille,0.0
2716,2040,3001,SMR + CCS2,Nice,0.0
2717,2040,3001,SMR + CCS2,Alpin,0.0
2718,2040,3001,Ground PV,Marseille,0.0
2719,2040,3001,Ground PV,Nice,0.0
2720,2040,3001,Ground PV,Alpin,0.0
2721,2040,3001,ElectrolysisM,Marseille,14.214963119072763
2722,2040,3001,ElectrolysisM,Nice,0.0
2723,2040,3001,ElectrolysisM,Alpin,32.360379346680716
2724,2040,3001,Offshore wind - floating,Marseille,0.0
2725,2040,3001,Offshore wind - floating,Nice,0.0
2726,2040,3001,Offshore wind - floating,Alpin,0.0
2727,2040,3001,SMR,Marseille,0.0
2728,2040,3001,SMR,Nice,0.0
2729,2040,3001,SMR,Alpin,0.0
2730,2040,3001,CCS1,Marseille,0.0
2731,2040,3001,CCS1,Nice,0.0
2732,2040,3001,CCS1,Alpin,0.0
2733,2040,3001,Onshore wind,Marseille,330.213429
2734,2040,3001,Onshore wind,Nice,95.018679
2735,2040,3001,Onshore wind,Alpin,48.920508
2736,2040,7101,Existing SMR,Marseille,0.0
2737,2040,7101,Existing SMR,Nice,0.0
2738,2040,7101,Existing SMR,Alpin,0.0
2739,2040,7101,ElectrolysisS,Marseille,0.0
2740,2040,7101,ElectrolysisS,Nice,0.0
2741,2040,7101,ElectrolysisS,Alpin,0.0
2742,2040,7101,CCS2,Marseille,0.0
2743,2040,7101,CCS2,Nice,0.0
2744,2040,7101,CCS2,Alpin,0.0
2745,2040,7101,SMR + CCS1,Marseille,0.0
2746,2040,7101,SMR + CCS1,Nice,0.0
2747,2040,7101,SMR + CCS1,Alpin,0.0
2748,2040,7101,ElectrolysisL,Marseille,900.0
2749,2040,7101,ElectrolysisL,Nice,260.96883065316655
2750,2040,7101,ElectrolysisL,Alpin,100.0
2751,2040,7101,SMR + CCS2,Marseille,0.0
2752,2040,7101,SMR + CCS2,Nice,0.0
2753,2040,7101,SMR + CCS2,Alpin,0.0
2754,2040,7101,Ground PV,Marseille,0.0
2755,2040,7101,Ground PV,Nice,0.0
2756,2040,7101,Ground PV,Alpin,0.0
2757,2040,7101,ElectrolysisM,Marseille,14.214963119072763
2758,2040,7101,ElectrolysisM,Nice,0.0
2759,2040,7101,ElectrolysisM,Alpin,32.360379346680716
2760,2040,7101,Offshore wind - floating,Marseille,0.0
2761,2040,7101,Offshore wind - floating,Nice,0.0
2762,2040,7101,Offshore wind - floating,Alpin,0.0
2763,2040,7101,SMR,Marseille,0.0
2764,2040,7101,SMR,Nice,0.0
2765,2040,7101,SMR,Alpin,0.0
2766,2040,7101,CCS1,Marseille,0.0
2767,2040,7101,CCS1,Nice,0.0
2768,2040,7101,CCS1,Alpin,0.0
2769,2040,7101,Onshore wind,Marseille,122.3187966
2770,2040,7101,Onshore wind,Nice,35.197146599999996
2771,2040,7101,Onshore wind,Alpin,18.1213032
2772,2040,2501,Existing SMR,Marseille,0.0
2773,2040,2501,Existing SMR,Nice,0.0
2774,2040,2501,Existing SMR,Alpin,0.0
2775,2040,2501,ElectrolysisS,Marseille,0.0
2776,2040,2501,ElectrolysisS,Nice,0.0
2777,2040,2501,ElectrolysisS,Alpin,0.0
2778,2040,2501,CCS2,Marseille,0.0
2779,2040,2501,CCS2,Nice,0.0
2780,2040,2501,CCS2,Alpin,0.0
2781,2040,2501,SMR + CCS1,Marseille,0.0
2782,2040,2501,SMR + CCS1,Nice,0.0
2783,2040,2501,SMR + CCS1,Alpin,0.0
2784,2040,2501,ElectrolysisL,Marseille,900.0
2785,2040,2501,ElectrolysisL,Nice,260.96883065316655
2786,2040,2501,ElectrolysisL,Alpin,100.0
2787,2040,2501,SMR + CCS2,Marseille,0.0
2788,2040,2501,SMR + CCS2,Nice,0.0
2789,2040,2501,SMR + CCS2,Alpin,0.0
2790,2040,2501,Ground PV,Marseille,0.0
2791,2040,2501,Ground PV,Nice,0.0
2792,2040,2501,Ground PV,Alpin,0.0
2793,2040,2501,ElectrolysisM,Marseille,14.214963119072763
2794,2040,2501,ElectrolysisM,Nice,0.0
2795,2040,2501,ElectrolysisM,Alpin,32.360379346680716
2796,2040,2501,Offshore wind - floating,Marseille,0.0
2797,2040,2501,Offshore wind - floating,Nice,0.0
2798,2040,2501,Offshore wind - floating,Alpin,0.0
2799,2040,2501,SMR,Marseille,0.0
2800,2040,2501,SMR,Nice,0.0
2801,2040,2501,SMR,Alpin,0.0
2802,2040,2501,CCS1,Marseille,0.0
2803,2040,2501,CCS1,Nice,0.0
2804,2040,2501,CCS1,Alpin,0.0
2805,2040,2501,Onshore wind,Marseille,40.188692700000004
2806,2040,2501,Onshore wind,Nice,11.5642677
2807,2040,2501,Onshore wind,Alpin,5.9538804
2808,2040,6601,Existing SMR,Marseille,0.0
2809,2040,6601,Existing SMR,Nice,0.0
2810,2040,6601,Existing SMR,Alpin,0.0
2811,2040,6601,ElectrolysisS,Marseille,0.0
2812,2040,6601,ElectrolysisS,Nice,0.0
2813,2040,6601,ElectrolysisS,Alpin,0.0
2814,2040,6601,CCS2,Marseille,0.0
2815,2040,6601,CCS2,Nice,0.0
2816,2040,6601,CCS2,Alpin,0.0
2817,2040,6601,SMR + CCS1,Marseille,0.0
2818,2040,6601,SMR + CCS1,Nice,0.0
2819,2040,6601,SMR + CCS1,Alpin,0.0
2820,2040,6601,ElectrolysisL,Marseille,900.0
2821,2040,6601,ElectrolysisL,Nice,260.96883065316655
2822,2040,6601,ElectrolysisL,Alpin,100.0
2823,2040,6601,SMR + CCS2,Marseille,0.0
2824,2040,6601,SMR + CCS2,Nice,0.0
2825,2040,6601,SMR + CCS2,Alpin,0.0
2826,2040,6601,Ground PV,Marseille,0.0
2827,2040,6601,Ground PV,Nice,0.0
2828,2040,6601,Ground PV,Alpin,0.0
2829,2040,6601,ElectrolysisM,Marseille,14.214963119072763
2830,2040,6601,ElectrolysisM,Nice,0.0
2831,2040,6601,ElectrolysisM,Alpin,32.360379346680716
2832,2040,6601,Offshore wind - floating,Marseille,0.0
2833,2040,6601,Offshore wind - floating,Nice,0.0
2834,2040,6601,Offshore wind - floating,Alpin,0.0
2835,2040,6601,SMR,Marseille,0.0
2836,2040,6601,SMR,Nice,0.0
2837,2040,6601,SMR,Alpin,0.0
2838,2040,6601,CCS1,Marseille,0.0
2839,2040,6601,CCS1,Nice,0.0
2840,2040,6601,CCS1,Alpin,0.0
2841,2040,6601,Onshore wind,Marseille,901.1135952000001
2842,2040,6601,Onshore wind,Nice,259.2947952
2843,2040,6601,Onshore wind,Alpin,132.3603793466807
2844,2040,2001,Existing SMR,Marseille,0.0
2845,2040,2001,Existing SMR,Nice,0.0
2846,2040,2001,Existing SMR,Alpin,0.0
2847,2040,2001,ElectrolysisS,Marseille,0.0
2848,2040,2001,ElectrolysisS,Nice,0.0
2849,2040,2001,ElectrolysisS,Alpin,0.0
2850,2040,2001,CCS2,Marseille,0.0
2851,2040,2001,CCS2,Nice,0.0
2852,2040,2001,CCS2,Alpin,0.0
2853,2040,2001,SMR + CCS1,Marseille,0.0
2854,2040,2001,SMR + CCS1,Nice,0.0
2855,2040,2001,SMR + CCS1,Alpin,0.0
2856,2040,2001,ElectrolysisL,Marseille,900.0
2857,2040,2001,ElectrolysisL,Nice,260.96883065316655
2858,2040,2001,ElectrolysisL,Alpin,100.0
2859,2040,2001,SMR + CCS2,Marseille,0.0
2860,2040,2001,SMR + CCS2,Nice,0.0
2861,2040,2001,SMR + CCS2,Alpin,0.0
2862,2040,2001,Ground PV,Marseille,234.61259535999997
2863,2040,2001,Ground PV,Nice,0.0
2864,2040,2001,Ground PV,Alpin,33.34595264
2865,2040,2001,ElectrolysisM,Marseille,14.214963119072763
2866,2040,2001,ElectrolysisM,Nice,0.0
2867,2040,2001,ElectrolysisM,Alpin,32.360379346680716
2868,2040,2001,Offshore wind - floating,Marseille,0.0
2869,2040,2001,Offshore wind - floating,Nice,0.0
2870,2040,2001,Offshore wind - floating,Alpin,0.0
2871,2040,2001,SMR,Marseille,0.0
2872,2040,2001,SMR,Nice,1.857643359395083e-14
2873,2040,2001,SMR,Alpin,0.0
2874,2040,2001,CCS1,Marseille,0.0
2875,2040,2001,CCS1,Nice,0.0
2876,2040,2001,CCS1,Alpin,0.0
2877,2040,2001,Onshore wind,Marseille,679.6023677590728
2878,2040,2001,Onshore wind,Nice,259.2947952
2879,2040,2001,Onshore wind,Alpin,99.0144267066807
2880,2040,6101,Existing SMR,Marseille,0.0
2881,2040,6101,Existing SMR,Nice,0.0
2882,2040,6101,Existing SMR,Alpin,0.0
2883,2040,6101,ElectrolysisS,Marseille,0.0
2884,2040,6101,ElectrolysisS,Nice,0.0
2885,2040,6101,ElectrolysisS,Alpin,0.0
2886,2040,6101,CCS2,Marseille,0.0
2887,2040,6101,CCS2,Nice,0.0
2888,2040,6101,CCS2,Alpin,0.0
2889,2040,6101,SMR + CCS1,Marseille,0.0
2890,2040,6101,SMR + CCS1,Nice,0.0
2891,2040,6101,SMR + CCS1,Alpin,0.0
2892,2040,6101,ElectrolysisL,Marseille,900.0
2893,2040,6101,ElectrolysisL,Nice,260.96883065316655
2894,2040,6101,ElectrolysisL,Alpin,100.0
2895,2040,6101,SMR + CCS2,Marseille,0.0
2896,2040,6101,SMR + CCS2,Nice,0.0
2897,2040,6101,SMR + CCS2,Alpin,0.0
2898,2040,6101,Ground PV,Marseille,0.0
2899,2040,6101,Ground PV,Nice,0.0
2900,2040,6101,Ground PV,Alpin,0.0
2901,2040,6101,ElectrolysisM,Marseille,14.214963119072763
2902,2040,6101,ElectrolysisM,Nice,0.0
2903,2040,6101,ElectrolysisM,Alpin,32.360379346680716
2904,2040,6101,Offshore wind - floating,Marseille,0.0
2905,2040,6101,Offshore wind - floating,Nice,0.0
2906,2040,6101,Offshore wind - floating,Alpin,0.0
2907,2040,6101,SMR,Marseille,0.0
2908,2040,6101,SMR,Nice,0.0
2909,2040,6101,SMR,Alpin,0.0
2910,2040,6101,CCS1,Marseille,0.0
2911,2040,6101,CCS1,Nice,0.0
2912,2040,6101,CCS1,Alpin,0.0
2913,2040,6101,Onshore wind,Marseille,901.1135952000001
2914,2040,6101,Onshore wind,Nice,259.2947952
2915,2040,6101,Onshore wind,Alpin,132.3603793466807
2916,2040,1501,Existing SMR,Marseille,0.0
2917,2040,1501,Existing SMR,Nice,0.0
2918,2040,1501,Existing SMR,Alpin,0.0
2919,2040,1501,ElectrolysisS,Marseille,0.0
2920,2040,1501,ElectrolysisS,Nice,0.0
2921,2040,1501,ElectrolysisS,Alpin,0.0
2922,2040,1501,CCS2,Marseille,0.0
2923,2040,1501,CCS2,Nice,0.0
2924,2040,1501,CCS2,Alpin,0.0
2925,2040,1501,SMR + CCS1,Marseille,0.0
2926,2040,1501,SMR + CCS1,Nice,0.0
2927,2040,1501,SMR + CCS1,Alpin,0.0
2928,2040,1501,ElectrolysisL,Marseille,900.0
2929,2040,1501,ElectrolysisL,Nice,260.96883065316655
2930,2040,1501,ElectrolysisL,Alpin,92.80325590629343
2931,2040,1501,SMR + CCS2,Marseille,0.0
2932,2040,1501,SMR + CCS2,Nice,0.0
2933,2040,1501,SMR + CCS2,Alpin,0.0
2934,2040,1501,Ground PV,Marseille,13.101367919072686
2935,2040,1501,Ground PV,Nice,0.0
2936,2040,1501,Ground PV,Alpin,0.0
2937,2040,1501,ElectrolysisM,Marseille,14.214963119072763
2938,2040,1501,ElectrolysisM,Nice,0.0
2939,2040,1501,ElectrolysisM,Alpin,40.0
2940,2040,1501,Offshore wind - floating,Marseille,0.0
2941,2040,1501,Offshore wind - floating,Nice,0.0
2942,2040,1501,Offshore wind - floating,Alpin,0.0
2943,2040,1501,SMR,Marseille,0.0
2944,2040,1501,SMR,Nice,0.0
2945,2040,1501,SMR,Alpin,0.0
2946,2040,1501,CCS1,Marseille,0.0
2947,2040,1501,CCS1,Nice,0.0
2948,2040,1501,CCS1,Alpin,0.0
2949,2040,1501,Onshore wind,Marseille,901.1135952000001
2950,2040,1501,Onshore wind,Nice,259.2947952
2951,2040,1501,Onshore wind,Alpin,132.80325590629343
2952,2040,5601,Existing SMR,Marseille,0.0
2953,2040,5601,Existing SMR,Nice,0.0
2954,2040,5601,Existing SMR,Alpin,0.0
2955,2040,5601,ElectrolysisS,Marseille,0.0
2956,2040,5601,ElectrolysisS,Nice,0.0
2957,2040,5601,ElectrolysisS,Alpin,0.0
2958,2040,5601,CCS2,Marseille,0.0
2959,2040,5601,CCS2,Nice,0.0
2960,2040,5601,CCS2,Alpin,0.0
2961,2040,5601,SMR + CCS1,Marseille,0.0
2962,2040,5601,SMR + CCS1,Nice,0.0
2963,2040,5601,SMR + CCS1,Alpin,0.0
2964,2040,5601,ElectrolysisL,Marseille,900.0
2965,2040,5601,ElectrolysisL,Nice,260.96883065316655
2966,2040,5601,ElectrolysisL,Alpin,100.0
2967,2040,5601,SMR + CCS2,Marseille,0.0
2968,2040,5601,SMR + CCS2,Nice,0.0
2969,2040,5601,SMR + CCS2,Alpin,0.0
2970,2040,5601,Ground PV,Marseille,250.06548024000003
2971,2040,5601,Ground PV,Nice,0.0
2972,2040,5601,Ground PV,Alpin,35.54230176
2973,2040,5601,ElectrolysisM,Marseille,14.214963119072763
2974,2040,5601,ElectrolysisM,Nice,0.0
2975,2040,5601,ElectrolysisM,Alpin,32.360379346680716
2976,2040,5601,Offshore wind - floating,Marseille,0.0
2977,2040,5601,Offshore wind - floating,Nice,0.0
2978,2040,5601,Offshore wind - floating,Alpin,0.0
2979,2040,5601,SMR,Marseille,0.0
2980,2040,5601,SMR,Nice,0.0
2981,2040,5601,SMR,Alpin,0.0
2982,2040,5601,CCS1,Marseille,0.0
2983,2040,5601,CCS1,Nice,0.0
2984,2040,5601,CCS1,Alpin,0.0
2985,2040,5601,Onshore wind,Marseille,6.871597902
2986,2040,5601,Onshore wind,Nice,1.9772974020000003
2987,2040,5601,Onshore wind,Alpin,1.0180145040000002
2988,2040,1001,Existing SMR,Marseille,0.0
2989,2040,1001,Existing SMR,Nice,0.0
2990,2040,1001,Existing SMR,Alpin,0.0
2991,2040,1001,ElectrolysisS,Marseille,0.0
2992,2040,1001,ElectrolysisS,Nice,0.0
2993,2040,1001,ElectrolysisS,Alpin,0.0
2994,2040,1001,CCS2,Marseille,0.0
2995,2040,1001,CCS2,Nice,0.0
2996,2040,1001,CCS2,Alpin,0.0
2997,2040,1001,SMR + CCS1,Marseille,0.0
2998,2040,1001,SMR + CCS1,Nice,0.0
2999,2040,1001,SMR + CCS1,Alpin,0.0
3000,2040,1001,ElectrolysisL,Marseille,900.0
3001,2040,1001,ElectrolysisL,Nice,260.96883065316655
3002,2040,1001,ElectrolysisL,Alpin,100.0
3003,2040,1001,SMR + CCS2,Marseille,0.0
3004,2040,1001,SMR + CCS2,Nice,0.0
3005,2040,1001,SMR + CCS2,Alpin,0.0
3006,2040,1001,Ground PV,Marseille,235.160887336
3007,2040,1001,Ground PV,Nice,0.0
3008,2040,1001,Ground PV,Alpin,33.423882464
3009,2040,1001,ElectrolysisM,Marseille,14.214963119072763
3010,2040,1001,ElectrolysisM,Nice,0.0
3011,2040,1001,ElectrolysisM,Alpin,32.360379346680716
3012,2040,1001,Offshore wind - floating,Marseille,0.0
3013,2040,1001,Offshore wind - floating,Nice,0.0
3014,2040,1001,Offshore wind - floating,Alpin,0.0
3015,2040,1001,SMR,Marseille,0.0
3016,2040,1001,SMR,Nice,0.0
3017,2040,1001,SMR,Alpin,0.0
3018,2040,1001,CCS1,Marseille,0.0
3019,2040,1001,CCS1,Nice,0.0
3020,2040,1001,CCS1,Alpin,0.0
3021,2040,1001,Onshore wind,Marseille,272.3248593
3022,2040,1001,Onshore wind,Nice,78.3612843
3023,2040,1001,Onshore wind,Alpin,40.3444236
3024,2040,5101,Existing SMR,Marseille,0.0
3025,2040,5101,Existing SMR,Nice,0.0
3026,2040,5101,Existing SMR,Alpin,0.0
3027,2040,5101,ElectrolysisS,Marseille,0.0
3028,2040,5101,ElectrolysisS,Nice,0.0
3029,2040,5101,ElectrolysisS,Alpin,0.0
3030,2040,5101,CCS2,Marseille,0.0
3031,2040,5101,CCS2,Nice,0.0
3032,2040,5101,CCS2,Alpin,0.0
3033,2040,5101,SMR + CCS1,Marseille,0.0
3034,2040,5101,SMR + CCS1,Nice,0.0
3035,2040,5101,SMR + CCS1,Alpin,0.0
3036,2040,5101,ElectrolysisL,Marseille,900.0
3037,2040,5101,ElectrolysisL,Nice,260.96883065316655
3038,2040,5101,ElectrolysisL,Alpin,100.00000000000001
3039,2040,5101,SMR + CCS2,Marseille,0.0
3040,2040,5101,SMR + CCS2,Nice,0.0
3041,2040,5101,SMR + CCS2,Alpin,0.0
3042,2040,5101,Ground PV,Marseille,526.690643896
3043,2040,5101,Ground PV,Nice,0.0
3044,2040,5101,Ground PV,Alpin,74.859583904
3045,2040,5101,ElectrolysisM,Marseille,14.214963119072763
3046,2040,5101,ElectrolysisM,Nice,0.0
3047,2040,5101,ElectrolysisM,Alpin,32.360379346680716
3048,2040,5101,Offshore wind - floating,Marseille,0.0
3049,2040,5101,Offshore wind - floating,Nice,0.0
3050,2040,5101,Offshore wind - floating,Alpin,0.0
3051,2040,5101,SMR,Marseille,0.0
3052,2040,5101,SMR,Nice,0.0
3053,2040,5101,SMR,Alpin,0.0
3054,2040,5101,CCS1,Marseille,0.0
3055,2040,5101,CCS1,Nice,0.0
3056,2040,5101,CCS1,Alpin,0.0
3057,2040,5101,Onshore wind,Marseille,228.0551598
3058,2040,5101,Onshore wind,Nice,65.6227098
3059,2040,5101,Onshore wind,Alpin,33.7859496
3060,2040,501,Existing SMR,Marseille,0.0
3061,2040,501,Existing SMR,Nice,0.0
3062,2040,501,Existing SMR,Alpin,0.0
3063,2040,501,ElectrolysisS,Marseille,0.0
3064,2040,501,ElectrolysisS,Nice,0.0
3065,2040,501,ElectrolysisS,Alpin,0.0
3066,2040,501,CCS2,Marseille,0.0
3067,2040,501,CCS2,Nice,0.0
3068,2040,501,CCS2,Alpin,0.0
3069,2040,501,SMR + CCS1,Marseille,0.0
3070,2040,501,SMR + CCS1,Nice,0.0
3071,2040,501,SMR + CCS1,Alpin,0.0
3072,2040,501,ElectrolysisL,Marseille,900.0
3073,2040,501,ElectrolysisL,Nice,260.96883065316655
3074,2040,501,ElectrolysisL,Alpin,100.0
3075,2040,501,SMR + CCS2,Marseille,0.0
3076,2040,501,SMR + CCS2,Nice,0.0
3077,2040,501,SMR + CCS2,Alpin,0.0
3078,2040,501,Ground PV,Marseille,0.0
3079,2040,501,Ground PV,Nice,0.0
3080,2040,501,Ground PV,Alpin,0.0
3081,2040,501,ElectrolysisM,Marseille,14.214963119072763
3082,2040,501,ElectrolysisM,Nice,0.0
3083,2040,501,ElectrolysisM,Alpin,32.360379346680716
3084,2040,501,Offshore wind - floating,Marseille,0.0
3085,2040,501,Offshore wind - floating,Nice,0.0
3086,2040,501,Offshore wind - floating,Alpin,0.0
3087,2040,501,SMR,Marseille,0.0
3088,2040,501,SMR,Nice,0.0
3089,2040,501,SMR,Alpin,0.0
3090,2040,501,CCS1,Marseille,0.0
3091,2040,501,CCS1,Nice,0.0
3092,2040,501,CCS1,Alpin,0.0
3093,2040,501,Onshore wind,Marseille,901.1135952000001
3094,2040,501,Onshore wind,Nice,259.2947952
3095,2040,501,Onshore wind,Alpin,132.3603793466807
3096,2040,4601,Existing SMR,Marseille,0.0
3097,2040,4601,Existing SMR,Nice,0.0
3098,2040,4601,Existing SMR,Alpin,0.0
3099,2040,4601,ElectrolysisS,Marseille,0.0
3100,2040,4601,ElectrolysisS,Nice,0.0
3101,2040,4601,ElectrolysisS,Alpin,0.0
3102,2040,4601,CCS2,Marseille,0.0
3103,2040,4601,CCS2,Nice,0.0
3104,2040,4601,CCS2,Alpin,0.0
3105,2040,4601,SMR + CCS1,Marseille,0.0
3106,2040,4601,SMR + CCS1,Nice,0.0
3107,2040,4601,SMR + CCS1,Alpin,0.0
3108,2040,4601,ElectrolysisL,Marseille,900.0
3109,2040,4601,ElectrolysisL,Nice,260.96883065316655
3110,2040,4601,ElectrolysisL,Alpin,100.0
3111,2040,4601,SMR + CCS2,Marseille,0.0
3112,2040,4601,SMR + CCS2,Nice,0.0
3113,2040,4601,SMR + CCS2,Alpin,0.0
3114,2040,4601,Ground PV,Marseille,263.448987288
3115,2040,4601,Ground PV,Nice,0.0
3116,2040,4601,Ground PV,Alpin,37.444526112
3117,2040,4601,ElectrolysisM,Marseille,14.214963119072763
3118,2040,4601,ElectrolysisM,Nice,0.0
3119,2040,4601,ElectrolysisM,Alpin,32.360379346680716
3120,2040,4601,Offshore wind - floating,Marseille,0.0
3121,2040,4601,Offshore wind - floating,Nice,0.0
3122,2040,4601,Offshore wind - floating,Alpin,0.0
3123,2040,4601,SMR,Marseille,0.0
3124,2040,4601,SMR,Nice,0.0
3125,2040,4601,SMR,Alpin,0.0
3126,2040,4601,CCS1,Marseille,0.0
3127,2040,4601,CCS1,Nice,0.0
3128,2040,4601,CCS1,Alpin,0.0
3129,2040,4601,Onshore wind,Marseille,205.2901422
3130,2040,4601,Onshore wind,Nice,59.07209219999999
3131,2040,4601,Onshore wind,Alpin,30.413354399999996
3132,2040,8701,Existing SMR,Marseille,0.0
3133,2040,8701,Existing SMR,Nice,0.0
3134,2040,8701,Existing SMR,Alpin,0.0
3135,2040,8701,ElectrolysisS,Marseille,0.0
3136,2040,8701,ElectrolysisS,Nice,0.0
3137,2040,8701,ElectrolysisS,Alpin,0.0
3138,2040,8701,CCS2,Marseille,0.0
3139,2040,8701,CCS2,Nice,0.0
3140,2040,8701,CCS2,Alpin,0.0
3141,2040,8701,SMR + CCS1,Marseille,0.0
3142,2040,8701,SMR + CCS1,Nice,0.0
3143,2040,8701,SMR + CCS1,Alpin,0.0
3144,2040,8701,ElectrolysisL,Marseille,900.0
3145,2040,8701,ElectrolysisL,Nice,260.96883065316655
3146,2040,8701,ElectrolysisL,Alpin,100.0
3147,2040,8701,SMR + CCS2,Marseille,0.0
3148,2040,8701,SMR + CCS2,Nice,0.0
3149,2040,8701,SMR + CCS2,Alpin,0.0
3150,2040,8701,Ground PV,Marseille,504.46894854799996
3151,2040,8701,Ground PV,Nice,0.0
3152,2040,8701,Ground PV,Alpin,71.70117035199999
3153,2040,8701,ElectrolysisM,Marseille,14.214963119072763
