,YEAR_op,TIMESTAMP,AREA,carbon_Pvar
576,2030,4701,Marseille,45843.93542891616
577,2030,4701,Nice,18278.73734365694
578,2030,4701,Alpin,5645.909857940992
579,2030,101,Marseille,21284.737363916152
580,2030,101,Nice,10019.456025411953
581,2030,101,Alpin,1879.320346841728
582,2030,4201,Marseille,9665.60281391615
583,2030,4201,Nice,12727.417113361129
584,2030,4201,Alpin,191.67003290705952
585,2030,8301,Marseille,83254.63032641615
586,2030,8301,Nice,22476.077029978165
587,2030,8301,Alpin,11263.932955342256
588,2030,3701,Marseille,32702.47727141615
589,2030,3701,Nice,7446.892991860235
590,2030,3701,Alpin,3538.9802262796634
591,2030,7801,Marseille,41909.278033916155
592,2030,7801,Nice,20851.30037720866
593,2030,7801,Alpin,5098.022237503057
594,2030,3201,Marseille,32312.13482032901
595,2030,3201,Nice,6634.504665475482
596,2030,3201,Alpin,3306.3089004180633
597,2030,7301,Marseille,48012.058057166156
598,2030,7301,Nice,11779.630732578917
599,2030,7301,Alpin,5875.340282324194
600,2030,2701,Marseille,71769.64068803616
601,2030,2701,Nice,19091.125670041693
602,2030,2701,Alpin,9263.88479929059
603,2030,6801,Marseille,26933.563218125146
604,2030,6801,Nice,26673.416716299387
605,2030,6801,Alpin,2808.530735270518
606,2030,2201,Marseille,18714.119629697154
607,2030,2201,Nice,20715.9023228112
608,2030,2201,Alpin,1512.9980026427886
609,2030,6301,Marseille,71425.13490456216
610,2030,6301,Nice,20715.9023228112
611,2030,6301,Alpin,9187.54277442779
612,2030,1701,Marseille,46202.72186098434
613,2030,1701,Nice,28975.18364105619
614,2030,1701,Alpin,3310.727596499052
615,2030,5801,Marseille,83153.22946183915
616,2030,5801,Nice,26944.212825094306
617,2030,5801,Alpin,11138.486632219052
618,2030,1201,Marseille,60469.38025391615
619,2030,1201,Nice,23830.057573952752
620,2030,1201,Alpin,7898.006354174921
621,2030,5301,Marseille,9640.890253916152
622,2030,5301,Nice,8123.88326384753
623,2030,5301,Alpin,122.34257419599544
624,2030,701,Marseille,24693.35411141615
625,2030,701,Nice,15299.980146912847
626,2030,701,Alpin,2461.0545610691247
627,2030,4801,Marseille,34643.794566716155
628,2030,4801,Nice,7582.291046257694
629,2030,4801,Alpin,3829.3355653989297
630,2030,201,Marseille,79330.4604390214
631,2030,201,Nice,20986.698431606117
632,2030,201,Alpin,10565.160703641322
633,2030,4301,Marseille,12567.98551391615
634,2030,4301,Nice,7040.698828667859
635,2030,4301,Alpin,541.7768565698628
636,2030,8401,Marseille,59189.49953891616
637,2030,8401,Nice,18549.53345245186
638,2030,8401,Alpin,7632.541493347524
639,2030,3801,Marseille,23906.031673462152
640,2030,3801,Nice,5822.1163390907295
641,2030,3801,Alpin,2180.300322778464
642,2030,7901,Marseille,36025.28995391615
643,2030,7901,Nice,25725.630335517177
644,2030,7901,Alpin,4293.347711620652
645,2030,3301,Marseille,9619.266349880152
646,2030,3301,Nice,4874.329958308517
647,2030,3301,Alpin,60.86631240959713
648,2030,7401,Marseille,9694.488241906149
649,2030,7401,Nice,23017.669247568
650,2030,7401,Alpin,267.57405752531906
651,2030,2801,Marseille,20789.823957686152
652,2030,2801,Nice,7311.494937462777
653,2030,2801,Alpin,1729.747454486396
654,2030,6901,Marseille,82439.73990254814
655,2030,6901,Nice,24100.85368274767
656,2030,6901,Alpin,11055.154678837456
657,2030,2301,Marseille,9727.38421391615
658,2030,2301,Nice,24236.25173714513
659,2030,2301,Alpin,364.9886796847197
