,YEAR_op,TIMESTAMP,AREA,carbon_Pvar
716,2030,1901,Nice,25808.598524762914
717,2030,6001,Alpin,9734.353142987356
718,2030,6001,Marseille,72536.09363908191
719,2030,6001,Nice,20289.778714436252
720,2030,1401,Alpin,10863.66525607369
721,2030,1401,Marseille,117629.78408822423
722,2030,1401,Nice,37170.87460484722
723,2030,5501,Alpin,4665.059220705133
724,2030,5501,Marseille,38026.12869800591
725,2030,5501,Nice,9414.457323498422
726,2030,901,Alpin,0.0
727,2030,901,Marseille,6271.924059081906
728,2030,901,Nice,30028.872497365654
729,2030,5001,Alpin,0.0
730,2030,5001,Marseille,6294.306481605907
731,2030,5001,Nice,12498.503688092731
732,2030,401,Alpin,5.215946970374398e-12
733,2030,401,Marseille,6316.87553570487
734,2030,401,Nice,30678.145416227613
735,2030,4501,Alpin,2984.1741623715493
736,2030,4501,Marseille,26562.912656565906
737,2030,4501,Nice,7142.002107481561
738,2030,8601,Alpin,0.0
739,2030,8601,Marseille,6312.257235383901
740,2030,8601,Nice,10875.321390937832
741,2030,4001,Alpin,2924.387793787145
742,2030,4001,Marseille,26173.188118041908
743,2030,4001,Nice,7791.275026343521
744,2030,8101,Alpin,13996.468885973723
745,2030,8101,Marseille,150455.61023794778
746,2030,8101,Nice,28405.690200210753
747,2030,3501,Alpin,1013.2365741559539
748,2030,3501,Marseille,13197.859075081906
749,2030,3501,Nice,6492.729188619601
750,2030,7601,Alpin,8396.127032962608
751,2030,7601,Marseille,63484.2050179509
752,2030,7601,Nice,29379.599578503694
753,2030,3001,Alpin,2046.701048155954
754,2030,3001,Marseille,20218.855819081906
755,2030,3001,Nice,6492.729188619601
756,2030,7101,Alpin,10822.834204604324
757,2030,7101,Marseille,79962.6235370819
758,2030,7101,Nice,25159.325605900955
759,2030,2501,Alpin,3628.183197040014
760,2030,2501,Marseille,30970.30619248191
761,2030,2501,Nice,7628.956796628031
762,2030,6601,Alpin,0.0
763,2030,6601,Marseille,6350.9311022819
764,2030,6601,Nice,21263.688092729193
765,2030,2001,Alpin,0.0
766,2030,2001,Marseille,6394.585532669538
767,2030,2001,Nice,33599.87355110644
768,2030,6101,Alpin,0.0
769,2030,6101,Marseille,6361.1839246819
770,2030,6101,Nice,24023.097997892524
771,2030,1501,Alpin,0.0
772,2030,1501,Marseille,6271.924059081906
773,2030,1501,Nice,31002.781875658595
774,2030,5601,Alpin,13471.144320154774
775,2030,5601,Marseille,97914.77104013789
776,2030,5601,Nice,27269.462592202322
777,2030,1001,Alpin,10032.552457193995
778,2030,1001,Marseille,74564.96196456591
779,2030,1001,Nice,28892.644889357223
780,2030,5101,Alpin,6274.899904405481
781,2030,5101,Marseille,48942.02515951391
782,2030,5101,Nice,16881.09589041096
783,2030,501,Alpin,0.0
784,2030,501,Marseille,6514.176704524568
785,2030,501,Nice,29704.236037934672
786,2030,4601,Alpin,5676.451726754795
787,2030,4601,Marseille,44901.69915881591
788,2030,4601,Nice,14770.958904109591
789,2030,8701,Alpin,0.0
790,2030,8701,Marseille,6271.924059081871
791,2030,8701,Nice,8765.18440463646
