,YEAR_op,TIMESTAMP,TECHNOLOGIES,AREA,power_Dvar
1244,2040,201,CCS1,Nice,0.0
1245,2040,201,SMR,Alpin,0.0
1246,2040,201,SMR,Marseille,0.0
1247,2040,201,SMR,Nice,0.0
1248,2040,201,SMR + CCS2,Alpin,0.0
1249,2040,201,SMR + CCS2,Marseille,0.0
1250,2040,201,SMR + CCS2,Nice,0.0
1251,2040,201,ElectrolysisL,Alpin,200.0
1252,2040,201,ElectrolysisL,Marseille,1574.0892235750428
1253,2040,201,ElectrolysisL,Nice,299.650873017
1254,2040,201,ElectrolysisM,Alpin,8.503688092729186
1255,2040,201,ElectrolysisM,Marseille,0.0
1256,2040,201,ElectrolysisM,Nice,0.0
1257,2040,201,SMR + CCS1,Alpin,0.0
1258,2040,201,SMR + CCS1,Marseille,0.0
1259,2040,201,SMR + CCS1,Nice,0.0
1260,2040,4301,Existing SMR,Alpin,0.0
1261,2040,4301,Existing SMR,Marseille,0.0
1262,2040,4301,Existing SMR,Nice,0.0
1263,2040,4301,Onshore wind,Alpin,181.84317000000001
1264,2040,4301,Onshore wind,Marseille,1398.6209202000002
1265,2040,4301,Onshore wind,Nice,240.21258180000004
1266,2040,4301,Ground PV,Alpin,0.0
1267,2040,4301,Ground PV,Marseille,0.0
1268,2040,4301,Ground PV,Nice,0.0
1269,2040,4301,ElectrolysisS,Alpin,0.0
1270,2040,4301,ElectrolysisS,Marseille,0.0
1271,2040,4301,ElectrolysisS,Nice,0.0
1272,2040,4301,Offshore wind - floating,Alpin,0.0
1273,2040,4301,Offshore wind - floating,Marseille,0.0
1274,2040,4301,Offshore wind - floating,Nice,0.0
1275,2040,4301,CCS2,Alpin,0.0
1276,2040,4301,CCS2,Marseille,0.0
1277,2040,4301,CCS2,Nice,0.0
1278,2040,4301,CCS1,Alpin,0.0
1279,2040,4301,CCS1,Marseille,0.0
1280,2040,4301,CCS1,Nice,0.0
1281,2040,4301,SMR,Alpin,0.0
1282,2040,4301,SMR,Marseille,0.0
1283,2040,4301,SMR,Nice,0.0
1284,2040,4301,SMR + CCS2,Alpin,0.0
1285,2040,4301,SMR + CCS2,Marseille,0.0
1286,2040,4301,SMR + CCS2,Nice,0.0
1287,2040,4301,ElectrolysisL,Alpin,200.0
1288,2040,4301,ElectrolysisL,Marseille,1573.735165544491
1289,2040,4301,ElectrolysisL,Nice,300.0
1290,2040,4301,ElectrolysisM,Alpin,8.503688092729186
1291,2040,4301,ElectrolysisM,Marseille,0.0
1292,2040,4301,ElectrolysisM,Nice,0.0
1293,2040,4301,SMR + CCS1,Alpin,0.0
1294,2040,4301,SMR + CCS1,Marseille,0.0
1295,2040,4301,SMR + CCS1,Nice,0.0
1296,2040,8401,Existing SMR,Alpin,0.0
1297,2040,8401,Existing SMR,Marseille,0.0
1298,2040,8401,Existing SMR,Nice,0.0
1299,2040,8401,Onshore wind,Alpin,40.737443400000004
1300,2040,8401,Onshore wind,Marseille,313.32626220000003
1301,2040,8401,Onshore wind,Nice,53.8136598
1302,2040,8401,Ground PV,Alpin,0.0
1303,2040,8401,Ground PV,Marseille,0.0
1304,2040,8401,Ground PV,Nice,0.0
1305,2040,8401,ElectrolysisS,Alpin,0.0
1306,2040,8401,ElectrolysisS,Marseille,0.0
1307,2040,8401,ElectrolysisS,Nice,0.0
1308,2040,8401,Offshore wind - floating,Alpin,0.0
1309,2040,8401,Offshore wind - floating,Marseille,0.0
1310,2040,8401,Offshore wind - floating,Nice,0.0
1311,2040,8401,CCS2,Alpin,0.0
1312,2040,8401,CCS2,Marseille,0.0
1313,2040,8401,CCS2,Nice,0.0
1314,2040,8401,CCS1,Alpin,0.0
1315,2040,8401,CCS1,Marseille,0.0
1316,2040,8401,CCS1,Nice,0.0
1317,2040,8401,SMR,Alpin,0.0
1318,2040,8401,SMR,Marseille,0.0
1319,2040,8401,SMR,Nice,0.0
1320,2040,8401,SMR + CCS2,Alpin,0.0
1321,2040,8401,SMR + CCS2,Marseille,0.0
1322,2040,8401,SMR + CCS2,Nice,0.0
1323,2040,8401,ElectrolysisL,Alpin,200.0
1324,2040,8401,ElectrolysisL,Marseille,1573.735165544491
1325,2040,8401,ElectrolysisL,Nice,300.0
1326,2040,8401,ElectrolysisM,Alpin,8.503688092729186
1327,2040,8401,ElectrolysisM,Marseille,0.0
1328,2040,8401,ElectrolysisM,Nice,0.0
1329,2040,8401,SMR + CCS1,Alpin,0.0
1330,2040,8401,SMR + CCS1,Marseille,0.0
1331,2040,8401,SMR + CCS1,Nice,0.0
1332,2040,3801,Existing SMR,Alpin,0.0
1333,2040,3801,Existing SMR,Marseille,0.0
1334,2040,3801,Existing SMR,Nice,0.0
1335,2040,3801,Onshore wind,Alpin,54.1566081
1336,2040,3801,Onshore wind,Marseille,416.53786230000003
1337,2040,3801,Onshore wind,Nice,71.5402107
1338,2040,3801,Ground PV,Alpin,41.529585484
1339,2040,3801,Ground PV,Marseille,318.47125947
1340,2040,3801,Ground PV,Nice,0.0
1341,2040,3801,ElectrolysisS,Alpin,0.0
1342,2040,3801,ElectrolysisS,Marseille,0.0
1343,2040,3801,ElectrolysisS,Nice,0.0
1344,2040,3801,Offshore wind - floating,Alpin,0.0
1345,2040,3801,Offshore wind - floating,Marseille,0.0
1346,2040,3801,Offshore wind - floating,Nice,0.0
1347,2040,3801,CCS2,Alpin,0.0
1348,2040,3801,CCS2,Marseille,0.0
1349,2040,3801,CCS2,Nice,0.0
1350,2040,3801,CCS1,Alpin,0.0
1351,2040,3801,CCS1,Marseille,0.0
1352,2040,3801,CCS1,Nice,0.0
1353,2040,3801,SMR,Alpin,0.0
1354,2040,3801,SMR,Marseille,0.0
1355,2040,3801,SMR,Nice,0.0
1356,2040,3801,SMR + CCS2,Alpin,0.0
1357,2040,3801,SMR + CCS2,Marseille,0.0
1358,2040,3801,SMR + CCS2,Nice,0.0
1359,2040,3801,ElectrolysisL,Alpin,200.0
1360,2040,3801,ElectrolysisL,Marseille,1573.735165544491
1361,2040,3801,ElectrolysisL,Nice,300.0
1362,2040,3801,ElectrolysisM,Alpin,8.503688092729186
1363,2040,3801,ElectrolysisM,Marseille,0.0
1364,2040,3801,ElectrolysisM,Nice,0.0
1365,2040,3801,SMR + CCS1,Alpin,0.0
1366,2040,3801,SMR + CCS1,Marseille,0.0
1367,2040,3801,SMR + CCS1,Nice,0.0
1368,2040,7901,Existing SMR,Alpin,0.0
1369,2040,7901,Existing SMR,Marseille,0.0
1370,2040,7901,Existing SMR,Nice,0.0
1371,2040,7901,Onshore wind,Alpin,143.9046972
1372,2040,7901,Onshore wind,Marseille,1106.8225476
1373,2040,7901,Onshore wind,Nice,190.0963284
1374,2040,7901,Ground PV,Alpin,0.0
1375,2040,7901,Ground PV,Marseille,0.0
1376,2040,7901,Ground PV,Nice,0.0
1377,2040,7901,ElectrolysisS,Alpin,0.0
1378,2040,7901,ElectrolysisS,Marseille,0.0
1379,2040,7901,ElectrolysisS,Nice,0.0
1380,2040,7901,Offshore wind - floating,Alpin,0.0
1381,2040,7901,Offshore wind - floating,Marseille,0.0
1382,2040,7901,Offshore wind - floating,Nice,0.0
1383,2040,7901,CCS2,Alpin,0.0
1384,2040,7901,CCS2,Marseille,0.0
1385,2040,7901,CCS2,Nice,0.0
1386,2040,7901,CCS1,Alpin,0.0
1387,2040,7901,CCS1,Marseille,0.0
1388,2040,7901,CCS1,Nice,0.0
1389,2040,7901,SMR,Alpin,0.0
1390,2040,7901,SMR,Marseille,0.0
1391,2040,7901,SMR,Nice,0.0
1392,2040,7901,SMR + CCS2,Alpin,0.0
1393,2040,7901,SMR + CCS2,Marseille,0.0
1394,2040,7901,SMR + CCS2,Nice,0.0
1395,2040,7901,ElectrolysisL,Alpin,200.0
1396,2040,7901,ElectrolysisL,Marseille,1573.735165544491
1397,2040,7901,ElectrolysisL,Nice,300.0
1398,2040,7901,ElectrolysisM,Alpin,8.503688092729186
1399,2040,7901,ElectrolysisM,Marseille,0.0
1400,2040,7901,ElectrolysisM,Nice,0.0
1401,2040,7901,SMR + CCS1,Alpin,0.0
1402,2040,7901,SMR + CCS1,Marseille,0.0
1403,2040,7901,SMR + CCS1,Nice,0.0
1404,2040,3301,Existing SMR,Alpin,0.0
1405,2040,3301,Existing SMR,Marseille,0.0
1406,2040,3301,Existing SMR,Nice,0.0
1407,2040,3301,Onshore wind,Alpin,187.8371759147292
1408,2040,3301,Onshore wind,Marseille,1440.912115331345
1409,2040,3301,Onshore wind,Nice,274.6984464
1410,2040,3301,Ground PV,Alpin,20.666512178
1411,2040,3301,Ground PV,Marseille,158.481961365
1412,2040,3301,Ground PV,Nice,0.0
1413,2040,3301,ElectrolysisS,Alpin,0.0
1414,2040,3301,ElectrolysisS,Marseille,0.0
1415,2040,3301,ElectrolysisS,Nice,0.0
1416,2040,3301,Offshore wind - floating,Alpin,0.0
1417,2040,3301,Offshore wind - floating,Marseille,0.0
1418,2040,3301,Offshore wind - floating,Nice,0.0
1419,2040,3301,CCS2,Alpin,0.0
1420,2040,3301,CCS2,Marseille,0.0
1421,2040,3301,CCS2,Nice,0.0
1422,2040,3301,CCS1,Alpin,0.0
1423,2040,3301,CCS1,Marseille,0.0
1424,2040,3301,CCS1,Nice,0.0
1425,2040,3301,SMR,Alpin,0.0
1426,2040,3301,SMR,Marseille,0.0
1427,2040,3301,SMR,Nice,0.0
1428,2040,3301,SMR + CCS2,Alpin,0.0
1429,2040,3301,SMR + CCS2,Marseille,0.0
1430,2040,3301,SMR + CCS2,Nice,0.0
1431,2040,3301,ElectrolysisL,Alpin,200.0
1432,2040,3301,ElectrolysisL,Marseille,1599.3940766963449
1433,2040,3301,ElectrolysisL,Nice,274.6984464
1434,2040,3301,ElectrolysisM,Alpin,8.503688092729186
1435,2040,3301,ElectrolysisM,Marseille,0.0
1436,2040,3301,ElectrolysisM,Nice,0.0
1437,2040,3301,SMR + CCS1,Alpin,0.0
1438,2040,3301,SMR + CCS1,Marseille,0.0
1439,2040,3301,SMR + CCS1,Nice,0.0
1440,2040,7401,Existing SMR,Alpin,0.0
1441,2040,7401,Existing SMR,Marseille,0.0
1442,2040,7401,Existing SMR,Nice,0.0
1443,2040,7401,Onshore wind,Alpin,180.9090684587292
1444,2040,7401,Onshore wind,Marseille,1387.783650851345
1445,2040,7401,Onshore wind,Nice,274.6984464
1446,2040,7401,Ground PV,Alpin,27.594619633999997
1447,2040,7401,Ground PV,Marseille,211.61042584499998
1448,2040,7401,Ground PV,Nice,0.0
1449,2040,7401,ElectrolysisS,Alpin,0.0
1450,2040,7401,ElectrolysisS,Marseille,0.0
1451,2040,7401,ElectrolysisS,Nice,0.0
1452,2040,7401,Offshore wind - floating,Alpin,0.0
1453,2040,7401,Offshore wind - floating,Marseille,0.0
1454,2040,7401,Offshore wind - floating,Nice,0.0
1455,2040,7401,CCS2,Alpin,0.0
1456,2040,7401,CCS2,Marseille,0.0
1457,2040,7401,CCS2,Nice,0.0
1458,2040,7401,CCS1,Alpin,0.0
1459,2040,7401,CCS1,Marseille,0.0
1460,2040,7401,CCS1,Nice,0.0
1461,2040,7401,SMR,Alpin,0.0
1462,2040,7401,SMR,Marseille,0.0
1463,2040,7401,SMR,Nice,0.0
1464,2040,7401,SMR + CCS2,Alpin,0.0
1465,2040,7401,SMR + CCS2,Marseille,0.0
1466,2040,7401,SMR + CCS2,Nice,0.0
1467,2040,7401,ElectrolysisL,Alpin,200.0
1468,2040,7401,ElectrolysisL,Marseille,1599.394076696345
1469,2040,7401,ElectrolysisL,Nice,274.6984464
1470,2040,7401,ElectrolysisM,Alpin,8.503688092729186
1471,2040,7401,ElectrolysisM,Marseille,0.0
1472,2040,7401,ElectrolysisM,Nice,0.0
1473,2040,7401,SMR + CCS1,Alpin,0.0
1474,2040,7401,SMR + CCS1,Marseille,0.0
1475,2040,7401,SMR + CCS1,Nice,0.0
1476,2040,2801,Existing SMR,Alpin,0.0
1477,2040,2801,Existing SMR,Marseille,0.0
1478,2040,2801,Existing SMR,Nice,0.0
1479,2040,2801,Onshore wind,Alpin,112.23713159999998
1480,2040,2801,Onshore wind,Marseille,863.2559627999999
1481,2040,2801,Onshore wind,Nice,148.2638652
1482,2040,2801,Ground PV,Alpin,43.260184609999996
1483,2040,2801,Ground PV,Marseille,331.742426925
1484,2040,2801,Ground PV,Nice,0.0
1485,2040,2801,ElectrolysisS,Alpin,0.0
1486,2040,2801,ElectrolysisS,Marseille,0.0
1487,2040,2801,ElectrolysisS,Nice,0.0
1488,2040,2801,Offshore wind - floating,Alpin,0.0
1489,2040,2801,Offshore wind - floating,Marseille,0.0
1490,2040,2801,Offshore wind - floating,Nice,0.0
1491,2040,2801,CCS2,Alpin,0.0
1492,2040,2801,CCS2,Marseille,0.0
1493,2040,2801,CCS2,Nice,0.0
1494,2040,2801,CCS1,Alpin,0.0
1495,2040,2801,CCS1,Marseille,0.0
1496,2040,2801,CCS1,Nice,0.0
1497,2040,2801,SMR,Alpin,0.0
1498,2040,2801,SMR,Marseille,0.0
1499,2040,2801,SMR,Nice,0.0
1500,2040,2801,SMR + CCS2,Alpin,0.0
1501,2040,2801,SMR + CCS2,Marseille,0.0
1502,2040,2801,SMR + CCS2,Nice,0.0
1503,2040,2801,ElectrolysisL,Alpin,200.0
1504,2040,2801,ElectrolysisL,Marseille,1573.735165544491
1505,2040,2801,ElectrolysisL,Nice,300.0
1506,2040,2801,ElectrolysisM,Alpin,8.503688092729186
1507,2040,2801,ElectrolysisM,Marseille,0.0
1508,2040,2801,ElectrolysisM,Nice,0.0
1509,2040,2801,SMR + CCS1,Alpin,0.0
1510,2040,2801,SMR + CCS1,Marseille,0.0
1511,2040,2801,SMR + CCS1,Nice,0.0
1512,2040,6901,Existing SMR,Alpin,0.0
1513,2040,6901,Existing SMR,Marseille,0.0
1514,2040,6901,Existing SMR,Nice,0.0
1515,2040,6901,Onshore wind,Alpin,18.770816879999998
1516,2040,6901,Onshore wind,Marseille,144.37307303999998
1517,2040,6901,Onshore wind,Nice,24.796017359999997
1518,2040,6901,Ground PV,Alpin,38.886299367999996
1519,2040,6901,Ground PV,Marseille,298.20111594
1520,2040,6901,Ground PV,Nice,0.0
1521,2040,6901,ElectrolysisS,Alpin,0.0
1522,2040,6901,ElectrolysisS,Marseille,0.0
1523,2040,6901,ElectrolysisS,Nice,0.0
1524,2040,6901,Offshore wind - floating,Alpin,0.0
1525,2040,6901,Offshore wind - floating,Marseille,0.0
1526,2040,6901,Offshore wind - floating,Nice,0.0
1527,2040,6901,CCS2,Alpin,0.0
1528,2040,6901,CCS2,Marseille,0.0
1529,2040,6901,CCS2,Nice,0.0
1530,2040,6901,CCS1,Alpin,0.0
1531,2040,6901,CCS1,Marseille,0.0
1532,2040,6901,CCS1,Nice,0.0
1533,2040,6901,SMR,Alpin,0.0
1534,2040,6901,SMR,Marseille,0.0
1535,2040,6901,SMR,Nice,0.0
1536,2040,6901,SMR + CCS2,Alpin,0.0
1537,2040,6901,SMR + CCS2,Marseille,0.0
1538,2040,6901,SMR + CCS2,Nice,0.0
1539,2040,6901,ElectrolysisL,Alpin,200.0
1540,2040,6901,ElectrolysisL,Marseille,1573.735165544491
1541,2040,6901,ElectrolysisL,Nice,300.0
1542,2040,6901,ElectrolysisM,Alpin,8.503688092729186
1543,2040,6901,ElectrolysisM,Marseille,0.0
1544,2040,6901,ElectrolysisM,Nice,0.0
1545,2040,6901,SMR + CCS1,Alpin,0.0
1546,2040,6901,SMR + CCS1,Marseille,0.0
1547,2040,6901,SMR + CCS1,Nice,0.0
1548,2040,2301,Existing SMR,Alpin,0.0
1549,2040,2301,Existing SMR,Marseille,0.0
1550,2040,2301,Existing SMR,Nice,0.0
1551,2040,2301,Onshore wind,Alpin,207.9492912
1552,2040,2301,Onshore wind,Marseille,1599.394076696345
1553,2040,2301,Onshore wind,Nice,274.6984464
1554,2040,2301,Ground PV,Alpin,0.0
1555,2040,2301,Ground PV,Marseille,0.0
1556,2040,2301,Ground PV,Nice,0.0
1557,2040,2301,ElectrolysisS,Alpin,0.0
1558,2040,2301,ElectrolysisS,Marseille,0.0
1559,2040,2301,ElectrolysisS,Nice,0.0
1560,2040,2301,Offshore wind - floating,Alpin,0.0
1561,2040,2301,Offshore wind - floating,Marseille,0.0
1562,2040,2301,Offshore wind - floating,Nice,0.0
1563,2040,2301,CCS2,Alpin,0.0
1564,2040,2301,CCS2,Marseille,0.0
1565,2040,2301,CCS2,Nice,0.0
1566,2040,2301,CCS1,Alpin,0.0
1567,2040,2301,CCS1,Marseille,0.0
1568,2040,2301,CCS1,Nice,0.0
1569,2040,2301,SMR,Alpin,0.0
1570,2040,2301,SMR,Marseille,0.0
1571,2040,2301,SMR,Nice,0.0
1572,2040,2301,SMR + CCS2,Alpin,0.0
1573,2040,2301,SMR + CCS2,Marseille,0.0
1574,2040,2301,SMR + CCS2,Nice,0.0
1575,2040,2301,ElectrolysisL,Alpin,200.0
1576,2040,2301,ElectrolysisL,Marseille,1599.394076696345
1577,2040,2301,ElectrolysisL,Nice,274.6984464
1578,2040,2301,ElectrolysisM,Alpin,8.503688092729186
1579,2040,2301,ElectrolysisM,Marseille,0.0
1580,2040,2301,ElectrolysisM,Nice,0.0
1581,2040,2301,SMR + CCS1,Alpin,0.0
1582,2040,2301,SMR + CCS1,Marseille,0.0
1583,2040,2301,SMR + CCS1,Nice,0.0
1584,2040,6401,Existing SMR,Alpin,0.0
1585,2040,6401,Existing SMR,Marseille,0.0
1586,2040,6401,Existing SMR,Nice,0.0
1587,2040,6401,Onshore wind,Alpin,27.493530299999996
1588,2040,6401,Onshore wind,Marseille,211.46258489999997
1589,2040,6401,Onshore wind,Nice,36.3186141
1590,2040,6401,Ground PV,Alpin,56.778635088
1591,2040,6401,Ground PV,Marseille,435.40919604000004
1592,2040,6401,Ground PV,Nice,0.0
1593,2040,6401,ElectrolysisS,Alpin,0.0
1594,2040,6401,ElectrolysisS,Marseille,0.0
1595,2040,6401,ElectrolysisS,Nice,0.0
1596,2040,6401,Offshore wind - floating,Alpin,0.0
1597,2040,6401,Offshore wind - floating,Marseille,0.0
1598,2040,6401,Offshore wind - floating,Nice,0.0
1599,2040,6401,CCS2,Alpin,0.0
1600,2040,6401,CCS2,Marseille,0.0
1601,2040,6401,CCS2,Nice,0.0
1602,2040,6401,CCS1,Alpin,0.0
1603,2040,6401,CCS1,Marseille,0.0
1604,2040,6401,CCS1,Nice,0.0
1605,2040,6401,SMR,Alpin,0.0
1606,2040,6401,SMR,Marseille,0.0
1607,2040,6401,SMR,Nice,0.0
1608,2040,6401,SMR + CCS2,Alpin,0.0
1609,2040,6401,SMR + CCS2,Marseille,0.0
1610,2040,6401,SMR + CCS2,Nice,0.0
1611,2040,6401,ElectrolysisL,Alpin,200.0
1612,2040,6401,ElectrolysisL,Marseille,1573.735165544491
1613,2040,6401,ElectrolysisL,Nice,300.0
1614,2040,6401,ElectrolysisM,Alpin,8.503688092729186
1615,2040,6401,ElectrolysisM,Marseille,0.0
1616,2040,6401,ElectrolysisM,Nice,0.0
1617,2040,6401,SMR + CCS1,Alpin,0.0
1618,2040,6401,SMR + CCS1,Marseille,0.0
1619,2040,6401,SMR + CCS1,Nice,0.0
1620,2040,1801,Existing SMR,Alpin,0.0
1621,2040,1801,Existing SMR,Marseille,0.0
1622,2040,1801,Existing SMR,Nice,0.0
1623,2040,1801,Onshore wind,Alpin,207.9492912
1624,2040,1801,Onshore wind,Marseille,1599.3940766963449
1625,2040,1801,Onshore wind,Nice,274.6984464
1626,2040,1801,Ground PV,Alpin,0.0
1627,2040,1801,Ground PV,Marseille,0.0
1628,2040,1801,Ground PV,Nice,0.0
1629,2040,1801,ElectrolysisS,Alpin,0.0
1630,2040,1801,ElectrolysisS,Marseille,0.0
1631,2040,1801,ElectrolysisS,Nice,0.0
1632,2040,1801,Offshore wind - floating,Alpin,0.0
1633,2040,1801,Offshore wind - floating,Marseille,0.0
1634,2040,1801,Offshore wind - floating,Nice,0.0
1635,2040,1801,CCS2,Alpin,0.0
1636,2040,1801,CCS2,Marseille,0.0
1637,2040,1801,CCS2,Nice,0.0
1638,2040,1801,CCS1,Alpin,0.0
1639,2040,1801,CCS1,Marseille,0.0
1640,2040,1801,CCS1,Nice,0.0
1641,2040,1801,SMR,Alpin,0.0
1642,2040,1801,SMR,Marseille,0.0
1643,2040,1801,SMR,Nice,0.0
1644,2040,1801,SMR + CCS2,Alpin,0.0
1645,2040,1801,SMR + CCS2,Marseille,0.0
1646,2040,1801,SMR + CCS2,Nice,0.0
1647,2040,1801,ElectrolysisL,Alpin,200.0
1648,2040,1801,ElectrolysisL,Marseille,1599.3940766963449
1649,2040,1801,ElectrolysisL,Nice,274.6984464
1650,2040,1801,ElectrolysisM,Alpin,8.503688092729186
1651,2040,1801,ElectrolysisM,Marseille,0.0
1652,2040,1801,ElectrolysisM,Nice,0.0
1653,2040,1801,SMR + CCS1,Alpin,0.0
1654,2040,1801,SMR + CCS1,Marseille,0.0
1655,2040,1801,SMR + CCS1,Nice,0.0
1656,2040,5901,Existing SMR,Alpin,0.0
1657,2040,5901,Existing SMR,Marseille,0.0
1658,2040,5901,Existing SMR,Nice,0.0
1659,2040,5901,Onshore wind,Alpin,1.850045751
1660,2040,5901,Onshore wind,Marseille,14.229364233
1661,2040,5901,Onshore wind,Nice,2.443887597
1662,2040,5901,Ground PV,Alpin,0.0
1663,2040,5901,Ground PV,Marseille,0.0
1664,2040,5901,Ground PV,Nice,0.0
1665,2040,5901,ElectrolysisS,Alpin,0.0
1666,2040,5901,ElectrolysisS,Marseille,0.0
1667,2040,5901,ElectrolysisS,Nice,0.0
1668,2040,5901,Offshore wind - floating,Alpin,0.0
1669,2040,5901,Offshore wind - floating,Marseille,0.0
1670,2040,5901,Offshore wind - floating,Nice,0.0
1671,2040,5901,CCS2,Alpin,0.0
1672,2040,5901,CCS2,Marseille,0.0
1673,2040,5901,CCS2,Nice,0.0
1674,2040,5901,CCS1,Alpin,0.0
1675,2040,5901,CCS1,Marseille,0.0
1676,2040,5901,CCS1,Nice,0.0
1677,2040,5901,SMR,Alpin,0.0
1678,2040,5901,SMR,Marseille,0.0
1679,2040,5901,SMR,Nice,0.0
1680,2040,5901,SMR + CCS2,Alpin,0.0
1681,2040,5901,SMR + CCS2,Marseille,0.0
1682,2040,5901,SMR + CCS2,Nice,0.0
1683,2040,5901,ElectrolysisL,Alpin,200.0
1684,2040,5901,ElectrolysisL,Marseille,1573.735165544491
1685,2040,5901,ElectrolysisL,Nice,300.0
1686,2040,5901,ElectrolysisM,Alpin,8.503688092729186
1687,2040,5901,ElectrolysisM,Marseille,0.0
1688,2040,5901,ElectrolysisM,Nice,0.0
1689,2040,5901,SMR + CCS1,Alpin,0.0
1690,2040,5901,SMR + CCS1,Marseille,0.0
1691,2040,5901,SMR + CCS1,Nice,0.0
1692,2040,1301,Existing SMR,Alpin,0.0
1693,2040,1301,Existing SMR,Marseille,0.0
1694,2040,1301,Existing SMR,Nice,0.0
1695,2040,1301,Onshore wind,Alpin,207.9492912
1696,2040,1301,Onshore wind,Marseille,1599.394076696345
1697,2040,1301,Onshore wind,Nice,274.6984464
1698,2040,1301,Ground PV,Alpin,0.0
1699,2040,1301,Ground PV,Marseille,0.0
1700,2040,1301,Ground PV,Nice,0.0
1701,2040,1301,ElectrolysisS,Alpin,0.0
1702,2040,1301,ElectrolysisS,Marseille,0.0
1703,2040,1301,ElectrolysisS,Nice,0.0
1704,2040,1301,Offshore wind - floating,Alpin,0.0
1705,2040,1301,Offshore wind - floating,Marseille,0.0
1706,2040,1301,Offshore wind - floating,Nice,0.0
1707,2040,1301,CCS2,Alpin,0.0
1708,2040,1301,CCS2,Marseille,0.0
1709,2040,1301,CCS2,Nice,0.0
1710,2040,1301,CCS1,Alpin,0.0
1711,2040,1301,CCS1,Marseille,0.0
1712,2040,1301,CCS1,Nice,0.0
1713,2040,1301,SMR,Alpin,0.0
1714,2040,1301,SMR,Marseille,0.0
1715,2040,1301,SMR,Nice,0.0
1716,2040,1301,SMR + CCS2,Alpin,0.0
1717,2040,1301,SMR + CCS2,Marseille,0.0
1718,2040,1301,SMR + CCS2,Nice,0.0
1719,2040,1301,ElectrolysisL,Alpin,200.0
1720,2040,1301,ElectrolysisL,Marseille,1599.394076696345
1721,2040,1301,ElectrolysisL,Nice,274.6984464
1722,2040,1301,ElectrolysisM,Alpin,8.503688092729186
1723,2040,1301,ElectrolysisM,Marseille,0.0
1724,2040,1301,ElectrolysisM,Nice,0.0
1725,2040,1301,SMR + CCS1,Alpin,0.0
1726,2040,1301,SMR + CCS1,Marseille,0.0
1727,2040,1301,SMR + CCS1,Nice,0.0
1728,2040,5401,Existing SMR,Alpin,0.0
1729,2040,5401,Existing SMR,Marseille,0.0
1730,2040,5401,Existing SMR,Nice,0.0
1731,2040,5401,Onshore wind,Alpin,207.9492912
1732,2040,5401,Onshore wind,Marseille,1599.394076696345
1733,2040,5401,Onshore wind,Nice,274.6984464
1734,2040,5401,Ground PV,Alpin,0.0
1735,2040,5401,Ground PV,Marseille,0.0
1736,2040,5401,Ground PV,Nice,0.0
1737,2040,5401,ElectrolysisS,Alpin,0.0
1738,2040,5401,ElectrolysisS,Marseille,0.0
1739,2040,5401,ElectrolysisS,Nice,0.0
1740,2040,5401,Offshore wind - floating,Alpin,0.0
1741,2040,5401,Offshore wind - floating,Marseille,0.0
1742,2040,5401,Offshore wind - floating,Nice,0.0
1743,2040,5401,CCS2,Alpin,0.0
1744,2040,5401,CCS2,Marseille,0.0
1745,2040,5401,CCS2,Nice,0.0
1746,2040,5401,CCS1,Alpin,0.0
1747,2040,5401,CCS1,Marseille,0.0
1748,2040,5401,CCS1,Nice,0.0
1749,2040,5401,SMR,Alpin,0.0
1750,2040,5401,SMR,Marseille,0.0
1751,2040,5401,SMR,Nice,0.0
1752,2040,5401,SMR + CCS2,Alpin,0.0
1753,2040,5401,SMR + CCS2,Marseille,0.0
1754,2040,5401,SMR + CCS2,Nice,0.0
1755,2040,5401,ElectrolysisL,Alpin,200.0
1756,2040,5401,ElectrolysisL,Marseille,1599.394076696345
1757,2040,5401,ElectrolysisL,Nice,274.6984464
1758,2040,5401,ElectrolysisM,Alpin,8.503688092729186
1759,2040,5401,ElectrolysisM,Marseille,0.0
1760,2040,5401,ElectrolysisM,Nice,0.0
1761,2040,5401,SMR + CCS1,Alpin,0.0
1762,2040,5401,SMR + CCS1,Marseille,0.0
1763,2040,5401,SMR + CCS1,Nice,0.0
1764,2040,801,Existing SMR,Alpin,0.0
1765,2040,801,Existing SMR,Marseille,0.0
1766,2040,801,Existing SMR,Nice,0.0
1767,2040,801,Onshore wind,Alpin,197.93539768872918
1768,2040,801,Onshore wind,Marseille,1518.350726126345
1769,2040,801,Onshore wind,Nice,274.6984464
1770,2040,801,Ground PV,Alpin,10.568290404
1771,2040,801,Ground PV,Marseille,81.04335057
1772,2040,801,Ground PV,Nice,0.0
1773,2040,801,ElectrolysisS,Alpin,0.0
1774,2040,801,ElectrolysisS,Marseille,0.0
1775,2040,801,ElectrolysisS,Nice,0.0
1776,2040,801,Offshore wind - floating,Alpin,0.0
1777,2040,801,Offshore wind - floating,Marseille,0.0
1778,2040,801,Offshore wind - floating,Nice,0.0
1779,2040,801,CCS2,Alpin,0.0
1780,2040,801,CCS2,Marseille,0.0
1781,2040,801,CCS2,Nice,0.0
1782,2040,801,CCS1,Alpin,0.0
1783,2040,801,CCS1,Marseille,0.0
1784,2040,801,CCS1,Nice,0.0
1785,2040,801,SMR,Alpin,0.0
1786,2040,801,SMR,Marseille,0.0
1787,2040,801,SMR,Nice,0.0
1788,2040,801,SMR + CCS2,Alpin,0.0
1789,2040,801,SMR + CCS2,Marseille,0.0
