914,42
915,40.88
916,41.38
917,42.53
918,49.05
919,62.34
920,67.66
921,67.45
922,67.18
923,59.79
924,52.53
925,51.17
926,51.48
927,53
928,56.48
929,64.36
930,71.19
931,71.04
932,58.82
933,51.7
934,51.13
935,46.43
936,47.23
937,46.1
938,44.56
939,39.59
940,37.21
941,38.34
942,49.08
943,52.55
944,53.46
945,53.06
946,52.96
947,53
948,49.34
949,47.18
950,42.79
951,43.94
952,46.18
953,49.59
954,53.19
955,55.97
956,52.03
957,43.22
958,41.69
959,40.44
960,42.3
961,42.54
962,39.92
963,36.48
964,35.6
965,36.62
966,38.28
967,43.65
968,45.9
969,49.9
970,49.29
971,48
972,45.92
973,42.47
974,40.28
975,40.03
976,40.2
977,42.98
978,45.44
979,43.4
980,38.86
981,38.5
982,39.98
983,42.02
984,36.12
985,30.68
986,20.93
987,10.7
988,12.97
989,21.05
990,20.84
991,29.08
992,32.46
993,36.91
994,38.01
995,37.65
996,40
997,34.61
998,34.74
999,34.2
1000,31.78
1001,34.74
1002,43.97
1003,48.49
1004,46.21
1005,41.95
1006,47.5
1007,43.8
1008,42.35
1009,40.58
1010,40.32
1011,37.3
1012,38.29
1013,41.7
1014,47.57
1015,52.7
1016,55.59
1017,58.86
1018,54.79
1019,52.97
1020,54.04
1021,50.95
1022,48.88
1023,47.84
1024,45.98
1025,49.84
1026,61.44
1027,64
1028,54.49
1029,47.3
1030,42.6
1031,42.82
1032,38.43
1033,34.35
1034,34.2
1035,33.36
1036,32.04
1037,33.58
1038,40.06
1039,50.19
1040,49.02
1041,47.95
1042,44.96
1043,44.23
1044,39.39
1045,38.06
1046,39.43
1047,42.94
1048,45.36
1049,49.85
1050,54.38
1051,58.92
1052,51.97
1053,40.78
1054,43.58
1055,43.26
1056,41.47
1057,39.25
1058,38.85
1059,35.75
1060,35.91
1061,37.17
1062,42.82
1063,49.47
1064,58.8
1065,56.07
1066,52.45
1067,50.81
1068,48.41
1069,46.23
1070,42.43
1071,40.99
1072,42.21
1073,45.75
1074,52.08
1075,51.24
1076,42.88
1077,37.36
1078,40.49
1079,42.8
1080,35.58
1081,34.53
1082,32.47
1083,25.61
1084,21.13
1085,31.72
1086,37.7
1087,49.08
1088,49.84
1089,49.82
1090,51.08
1091,50.09
1092,49.48
1093,49.04
1094,46.91
1095,43.24
1096,42.66
1097,47
1098,52
1099,55.52
1100,46.4
1101,40
1102,40.39
1103,40.98
1104,39.7
1105,35.68
1106,34.35
1107,32.29
1108,32.5
1109,34.82
1110,40.94
1111,50.25
1112,53.62
1113,52
1114,50.1
1115,51.78
1116,48.02
1117,40.63
1118,39.14
1119,40.02
1120,42.86
1121,46.5
1122,51.68
1123,49.68
1124,45.92
1125,41.87
1126,41.68
1127,39.5
1128,39.9
1129,35.72
1130,35.62
1131,34.2
1132,33.62
1133,33.86
1134,35.44
1135,38.01
1136,42.61
1137,46.82
1138,46.52
1139,47.4
1140,44.98
1141,41.43
1142,36.85
1143,36.53
1144,38.52
1145,44.99
1146,49.77
1147,49.08
1148,45.95
1149,41.1
1150,43.26
1151,46.1
1152,42.09
1153,40.79
1154,40.29
1155,36.08
1156,34.95
1157,35.54
1158,35.38
1159,37.03
1160,37.4
1161,37.92
1162,38.49
1163,37.2
1164,38.74
1165,36.16
1166,34.38
1167,34.94
1168,36.24
1169,42.36
1170,49.01
1171,50.49
1172,48.24
1173,41.27
1174,43.91
1175,42.81
1176,39.74
1177,37.21
1178,37.13
1179,37.37
1180,35.07
1181,37.65
1182,48.49
1183,57.95
1184,61.28
1185,61.63
1186,59.67
1187,58.11
1188,54.24
1189,53.01
1190,54.55
1191,53.97
1192,50.97
1193,59.92
1194,67.84
1195,62.04
1196,59.9
1197,49.07
1198,45.95
1199,40.9
1200,42.87
1201,40
1202,38.1
1203,36.26
1204,36.95
1205,40.69
1206,47.19
1207,60.05
1208,61.92
1209,61.85
1210,59.89
1211,56.1
1212,53.38
1213,51.67
1214,50.7
1215,49.87
1216,50.25
1217,53.51
1218,60.48
1219,59.62
1220,51.72
1221,42.89
1222,42.93
1223,44.22
1224,42.4
1225,39.15
1226,38.65
1227,37.86
1228,37.33
1229,39.06
1230,45.65
1231,59.13
1232,60.69
1233,60.49
1234,55.51
1235,49.71
1236,47.65
1237,46.06
1238,44.4
1239,44.97
1240,47.41
1241,55.43
1242,58.93
1243,60.36
1244,55
1245,45.24
1246,53.52
1247,47.92
1248,45.46
1249,39.94
1250,42.87
1251,40.9
1252,40.16
1253,42.02
1254,49.93
1255,59.19
1256,60.97
1257,60.07
1258,58.69
1259,58.69
1260,56.3
1261,52.67
1262,46.94
1263,44.68
1264,49.8
1265,56.34
1266,59.98
1267,61.61
1268,61.54
1269,53.71
1270,52.29
1271,52.46
1272,49.8
1273,47.11
1274,45.9
1275,43.15
1276,43.12
1277,42.9
1278,52.25
1279,61.62
1280,63.03
1281,61.88
1282,58.56
1283,55.47
1284,52.36
1285,46.73
1286,43.84
1287,45.46
1288,44.76
1289,54.32
1290,61.87
1291,63.79
1292,57.62
1293,50.03
1294,54.4
1295,50.83
1296,55.34
1297,54.65
1298,49.04
1299,45.25
1300,46.4
1301,48.17
1302,49.68
1303,50.15
1304,54.87
1305,59.83
1306,60.85
1307,61.48
1308,61.34
1309,61.05
1310,53.41
1311,51.68
1312,40.62
1313,47.48
1314,54.2
1315,61.96
1316,59.19
1317,51.13
1318,53.1
1319,52.01
1320,51.43
1321,50.88
1322,48.1
1323,38.95
1324,34.76
1325,36
1326,36.42
1327,37
1328,39.7
1329,44.88
1330,44.03
1331,44.27
1332,42.73
1333,39.1
1334,32.45
1335,31.07
1336,34.72
1337,42.99
1338,56.8
1339,62.83
1340,62.5
1341,53.13
1342,55.5
1343,52.39
1344,50.64
1345,47
1346,46.27
1347,44.07
1348,44.61
1349,46.44
1350,53.97
1351,69.54
1352,73.39
1353,65.62
1354,64.28
1355,63.3
1356,61.87
1357,61.97
1358,59.77
1359,57.4
1360,56.1
1361,62.1
1362,81
1363,90.33
1364,73.83
1365,64.63
1366,63.03
1367,61.35
1368,57.95
1369,56.17
1370,59.47
1371,55.58
1372,54.93
1373,55.82
1374,69.22
1375,98.19
1376,124.1
1377,102
1378,92.25
1379,89.9
1380,81.2
1381,78.86
1382,70.82
1383,65.84
1384,69.68
1385,71.06
1386,151.42
1387,159.4
1388,129.5
1389,72
1390,77.85
1391,66.92
1392,76.66
1393,75.11
1394,71.96
1395,68.99
1396,65.38
1397,68.63
1398,82
1399,95.42
1400,120.1
1401,114.41
1402,97
1403,90.08
1404,79.23
1405,79.59
1406,80.54
1407,58.93
1408,64.49
1409,69.07
1410,92.79
1411,105.54
1412,83.84
1413,64.64
1414,61.36
1415,55.89
1416,80.79
1417,76.66
1418,75.11
1419,69
1420,60.4
1421,68.01
1422,93.09
1423,94.1
1424,104.26
1425,115.41
1426,112.02
1427,113.55
1428,85.3
1429,83.21
1430,72.63
1431,73.07
1432,65.7
1433,71.76
1434,98.19
1435,106.15
1436,85.77
1437,79.74
1438,83.21
1439,55.66
1440,77.7
1441,61.15
1442,50.91
1443,42.12
1444,39.5
1445,54.08
1446,78.1
1447,113.67
1448,97.91
1449,122.33
1450,104.05
1451,74.98
1452,65.56
1453,70.4
1454,92.37
1455,103.31
1456,108.08
1457,90.42
1458,101.23
1459,133.39
1460,107.89
1461,76.55
1462,80.05
1463,71.55
1464,61.53
1465,50.49
1466,42.64
1467,37.72
1468,36.23
1469,36.36
1470,38.91
1471,42.19
1472,48.03
1473,52.85
1474,58.21
1475,50.07
1476,44.45
1477,43.29
1478,40.89
1479,40.37
1480,41.7
1481,44.92
1482,52.52
1483,63.14
1484,56.56
1485,43.96
1486,52
1487,50.48
1488,50
1489,45.94
1490,42
1491,38.85
1492,37.91
1493,38.6
1494,39.1
1495,39.81
1496,40
1497,42.85
1498,42.76
1499,46.35
1500,50.45
1501,49.29
1502,43.89
1503,40.16
1504,35.95
1505,40.6
1506,45.84
1507,53.21
1508,52.14
1509,43
1510,45.94
1511,42
1512,39.1
1513,38.37
1514,36.19
1515,34.39
1516,33
1517,38.2
1518,47
1519,61.74
1520,65.78
1521,68.3
1522,63.69
1523,61.66
1524,56.08
1525,55.03
1526,54.01
1527,55.1
1528,55.49
1529,69.67
1530,83.16
1531,83.61
1532,62.48
1533,54.96
1534,52.01
1535,49.08
1536,40.25
1537,38.1
1538,37.39
1539,36.61
1540,36.91
1541,38.76
1542,46.5
1543,58.26
1544,65.19
1545,65.02
1546,63.28
1547,55.03
1548,52.39
1549,50.07
1550,48.98
1551,48.76
1552,49.42
1553,53.99
1554,60.7
1555,64.63
1556,59.9
1557,46.95
1558,48
1559,45
1560,39.07
1561,38.9
1562,37.78
1563,36.91
1564,37.54
1565,39.9
1566,46.69
1567,55.85
1568,61.79
1569,60
1570,56.69
1571,56.51
1572,51.51
1573,48.99
1574,47.07
1575,47.9
1576,48.89
1577,53.7
1578,60.95
1579,64.34
1580,50.29
1581,43.66
1582,42.85
1583,43.08
1584,39.94
1585,37.4
1586,35.86
1587,33.29
1588,34
1589,41.83
1590,44.11
1591,46.95
1592,52.48
1593,54
1594,48.8
1595,49.44
1596,49.45
1597,48.42
1598,47.75
1599,44.28
1600,43.59
1601,43.43
1602,48.21
1603,56.84
1604,58.15
1605,41.43
1606,47.13
1607,43.53
1608,45.27
1609,38.12
1610,37.21
1611,35.65
1612,27.29
1613,32.22
1614,37.93
1615,45.67
1616,48.88
1617,48.88
1618,48.01
1619,46.96
1620,47.81
1621,42.47
1622,40.88
1623,42.19
1624,44.46
1625,46.46
1626,46.29
1627,53.12
1628,48.88
1629,44.21
1630,41.08
1631,38.66
1632,33.1
1633,31.29
1634,30.85
1635,28.44
1636,24.86
1637,28.46
1638,29.66
1639,30.74
1640,33.96
1641,36.01
1642,37.52
1643,37.39
1644,36.6
1645,35.64
1646,34.01
1647,33.06
1648,31.82
1649,34.04
1650,42.04
1651,44
1652,39.7
1653,36.1
1654,35.3
1655,35.81
1656,32.26
1657,27.14
1658,26.67
1659,26.2
1660,25.06
1661,21.76
1662,21.92
1663,26.16
1664,28.82
1665,30.79
1666,30.34
1667,29.04
1668,26.05
1669,20.81
1670,20.15
1671,14.5
1672,10.44
1673,21.12
1674,35.7
1675,40.77
1676,36.57
1677,32.27
1678,32.59
1679,31.13
1680,32.1
1681,28.46
1682,19.8
1683,12
1684,9.56
1685,19.04
1686,42.01
1687,44.66
1688,48.34
1689,48.05
1690,46.02
1691,44.41
1692,45
1693,41.5
1694,38.38
1695,37.24
1696,37.61
1697,42.23
1698,50.24
1699,62
1700,55.23
1701,43.23
1702,41.23
1703,36.81
1704,35.04
1705,32.2
1706,28.86
1707,26.2
1708,27.76
1709,33.27
1710,41.06
1711,51.17
1712,54.02
1713,57.68
1714,57.9
1715,55
1716,52.56
1717,50.32
1718,48.47
1719,44.67
1720,46.48
1721,48.56
1722,55.24
1723,71.6
1724,66.15
1725,56.66
1726,50.43
1727,42.73
1728,40.23
1729,39.56
1730,37.02
1731,35.56
1732,34.77
1733,39.51
1734,49
1735,63.7
1736,70.56
1737,65.34
1738,57.98
1739,53.83
1740,49.58
1741,48.45
1742,42.93
1743,44.45
1744,38.3
1745,48.41
1746,62.81
1747,60.94
1748,48.86
1749,41.11
1750,36.72
1751,30.58
1752,25.36
1753,20.41
1754,18.42
1755,11.5
1756,8.58
1757,18.35
1758,33.84
1759,42.67
1760,44.51
1761,46.25
1762,47.06
1763,44.44
1764,41.76
1765,39.7
1766,35.17
1767,34.01
1768,33.61
1769,36.05
1770,48
1771,72.85
1772,54.01
1773,40.93
1774,40.04
1775,34.01
1776,45.42
1777,37.17
1778,34
1779,30.55
1780,29.97
1781,35.55
1782,44.46
1783,50.72
1784,55.29
1785,55.99
1786,53.89
1787,53.4
1788,52.11
1789,50.18
1790,46.5
1791,44.3
1792,41.91
1793,46.62
1794,47.91
1795,62.79
1796,50.13
1797,50.17
1798,50.58
1799,49.83
1800,57
1801,51
1802,49.72
1803,46.3
1804,36.46
1805,36.96
1806,52.53
1807,56.56
1808,56.26
1809,58.07
1810,61.43
1811,50.44
1812,53.56
1813,50.27
1814,46.52
1815,43.09
1816,41.7
1817,42.78
1818,47.13
1819,73.61
1820,63.83
1821,57.4
1822,57.89
1823,52.53
1824,46.72
1825,43.97
1826,40.63
1827,38.75
1828,37.1
1829,37.89
1830,37.6
1831,36.29
1832,36.8
1833,40.85
1834,47
1835,45.98
1836,47.68
1837,44.36
1838,37.7
1839,33.33
1840,20.1
1841,28.13
1842,40.38
1843,52.11
1844,49.7
1845,50.5
1846,47.48
1847,44.99
1848,43.63
1849,40.8
1850,40
1851,37.7
1852,37.5
1853,40
1854,53.55
1855,65.8
1856,67.09
1857,71.95
1858,66.97
1859,55.81
1860,51.46
1861,48.67
1862,45.95
1863,50.03
1864,50.99
1865,57.18
1866,73
1867,98.19
1868,59.98
1869,50.17
1870,49.53
1871,46
1872,42.29
1873,37.64
1874,39.77
1875,36.59
1876,36.59
1877,39.4
1878,51.48
1879,63.78
1880,71.04
1881,69.66
1882,68.55
1883,44.22
1884,39.87
1885,37.39
1886,38.05
1887,37.76
1888,38.79
1889,47.12
1890,56.92
1891,74.8
1892,58.56
1893,50.25
1894,46.6
1895,44.82
1896,40.77
1897,40.53
1898,40.74
1899,40.08
1900,40.07
1901,41.38
1902,57.15
1903,71
1904,78.33
1905,70.34
1906,61.46
1907,55.41
1908,52.34
1909,50.75
1910,49.2
1911,48.78
1912,49.22
1913,57.95
1914,69.88
1915,78.91
1916,65.73
1917,54.96
1918,55.74
1919,49.66
1920,51.45
1921,50.78
1922,54.24
1923,48.77
1924,47.31
1925,51.86
1926,62.4
1927,74.64
1928,85.07
1929,79.65
1930,71
1931,63.88
1932,60.05
1933,58.72
1934,53.36
1935,52.51
1936,50.74
1937,58.16
1938,70.26
1939,93.8
1940,75.68
1941,58.42
1942,53.33
1943,46.77
1944,44.66
1945,41.6
1946,40.95
1947,40.49
1948,40.55
1949,42.78
1950,55.87
1951,65.62
1952,70.42
1953,65.72
1954,60.4
1955,57.57
1956,52.53
1957,50.35
1958,49.23
1959,49.15
1960,49.48
1961,57.99
1962,60.73
1963,77.81
1964,63.39
1965,55.54
1966,54.91
1967,45.74
1968,40.35
1969,40.7
1970,39.06
1971,38.82
1972,38.14
1973,39.3
1974,38.86
1975,40.18
1976,49.99
1977,52.73
1978,48.76
1979,47.64
1980,46.08
1981,45
1982,41.75
1983,39.07
1984,40.2
1985,46.37
1986,58.06
1987,67.62
1988,55.34
1989,49.8
1990,45.45
1991,46.08
1992,46.74
1993,46
1994,37.85
1995,37.28
1996,37.24
1997,38
1998,39.6
1999,42.23
2000,45.45
2001,46.36
2002,46.17
2003,45.7
2004,42.1
2005,37.95
2006,34.9
2007,36
2008,36.86
2009,41.38
2010,45.16
2011,53.12
2012,54.02
2013,53.24
2014,49.39
2015,44.12
2016,39.53
2017,38.92
2018,38.01
2019,37.25
2020,40.86
2021,52.28
2022,63.03
2023,79.47
2024,76.61
2025,67.98
2026,61.49
2027,55.65
2028,52.52
2029,48.84
2030,45.34
2031,44.03
2032,45.09
2033,51.76
2034,62.49
2035,62.41
2036,62.42
2037,54.91
2038,49.18
2039,42.4
2040,38.8
2041,38
2042,38.01
2043,37.83
2044,38.98
2045,48.47
2046,60.43
2047,67.48
2048,60.96
2049,56.32
2050,52.73
2051,49.52
2052,47.34
2053,43.98
2054,42.31
2055,40.73
2056,41.22
2057,42
2058,48.41
2059,50.41
2060,46.48
2061,40.97
2062,37.43
2063,34.92
2064,34.98
2065,33.72
2066,32.62
2067,33.3
2068,35.05
2069,41.94
2070,50.69
2071,56.76
2072,56.8
2073,53.02
2074,50.92
2075,49.62
2076,48.99
2077,45.7
2078,44.07
2079,42.35
2080,40.72
2081,40.16
2082,45.99
2083,45.56
2084,39.32
2085,45.39
2086,38.46
2087,34.23
2088,31
2089,27.6
2090,25.22
2091,25.55
2092,33.35
2093,46.62
2094,57.57
2095,71.35
2096,67.97
2097,61.26
2098,51.04
2099,44.06
2100,40.47
2101,37.6
2102,39.63
2103,38.92
2104,42.27
2105,44.99
2106,62.6
2107,62.69
2108,45.5
2109,44.62
2110,40.87
2111,35.69
2112,35.8
2113,31.68
2114,32.11
2115,30.79
2116,33.57
2117,37.03
2118,51
2119,50.02
2120,52.83
2121,46.8
2122,43.5
2123,38.17
2124,35.24
2125,32.96
2126,31.66
2127,31.54
2128,35.07
2129,36.48
2130,42.21
2131,49.14
2132,44.98
2133,51.53
2134,48.01
2135,46.23
2136,35.95
2137,31
2138,29.04
2139,26.67
2140,28.18
2141,27.84
2142,36.73
2143,39.8
2144,38.15
2145,37.34
2146,33.8
2147,33.33
2148,29.85
2149,25.73
2150,26.3
2151,26.38
2152,30.41
2153,34.49
2154,39.3
2155,43.08
2156,44.22
2157,44.45
2158,38.78
2159,40.43
2160,32.02
2161,29.03
2162,25.09
2163,22.14
2164,22.49
2165,22.97
2166,23.05
2167,22.96
2168,25.81
2169,28.34
2170,28.3
2171,26.23
2172,22.14
