TIMESTAMP,Calendrier,HTA,sup36,inf36
4348,HCE,8.7,18.2,14.7
4349,HCE,8.7,18.2,14.7
4350,HCE,8.7,18.2,14.7
4351,HPE,9.9,19.7,14.7
4352,HPE,9.9,19.7,14.7
4353,HPE,9.9,19.7,14.7
4354,HPE,9.9,19.7,14.7
4355,HPE,9.9,19.7,14.7
4356,HPE,9.9,19.7,14.7
4357,HPE,9.9,19.7,14.7
4358,HPE,9.9,19.7,14.7
4359,HPE,9.9,19.7,14.7
4360,HPE,9.9,19.7,14.7
4361,HPE,9.9,19.7,14.7
4362,HPE,9.9,19.7,14.7
4363,HPE,9.9,19.7,14.7
4364,HPE,9.9,19.7,14.7
4365,HPE,9.9,19.7,14.7
4366,HPE,9.9,19.7,14.7
4367,HCE,8.7,18.2,14.7
4368,HCE,8.7,18.2,14.7
4369,HCE,8.7,18.2,14.7
4370,HCE,8.7,18.2,14.7
4371,HCE,8.7,18.2,14.7
4372,HCE,8.7,18.2,14.7
4373,HCE,8.7,18.2,14.7
4374,HCE,8.7,18.2,14.7
4375,HPE,9.9,19.7,14.7
4376,HPE,9.9,19.7,14.7
4377,HPE,9.9,19.7,14.7
4378,HPE,9.9,19.7,14.7
4379,HPE,9.9,19.7,14.7
4380,HPE,9.9,19.7,14.7
4381,HPE,9.9,19.7,14.7
4382,HPE,9.9,19.7,14.7
4383,HPE,9.9,19.7,14.7
4384,HPE,9.9,19.7,14.7
4385,HPE,9.9,19.7,14.7
4386,HPE,9.9,19.7,14.7
4387,HPE,9.9,19.7,14.7
4388,HPE,9.9,19.7,14.7
4389,HPE,9.9,19.7,14.7
4390,HPE,9.9,19.7,14.7
4391,HCE,8.7,18.2,14.7
4392,HCE,8.7,18.2,14.7
4393,HCE,8.7,18.2,14.7
4394,HCE,8.7,18.2,14.7
4395,HCE,8.7,18.2,14.7
4396,HCE,8.7,18.2,14.7
4397,HCE,8.7,18.2,14.7
4398,HCE,8.7,18.2,14.7
4399,HPE,9.9,19.7,14.7
4400,HPE,9.9,19.7,14.7
4401,HPE,9.9,19.7,14.7
4402,HPE,9.9,19.7,14.7
4403,HPE,9.9,19.7,14.7
4404,HPE,9.9,19.7,14.7
4405,HPE,9.9,19.7,14.7
4406,HPE,9.9,19.7,14.7
4407,HPE,9.9,19.7,14.7
4408,HPE,9.9,19.7,14.7
4409,HPE,9.9,19.7,14.7
4410,HPE,9.9,19.7,14.7
4411,HPE,9.9,19.7,14.7
4412,HPE,9.9,19.7,14.7
4413,HPE,9.9,19.7,14.7
4414,HPE,9.9,19.7,14.7
4415,HCE,8.7,18.2,14.7
4416,HCE,8.7,18.2,14.7
4417,HCE,8.7,18.2,14.7
4418,HCE,8.7,18.2,14.7
4419,HCE,8.7,18.2,14.7
4420,HCE,8.7,18.2,14.7
4421,HCE,8.7,18.2,14.7
4422,HCE,8.7,18.2,14.7
4423,HPE,9.9,19.7,14.7
4424,HPE,9.9,19.7,14.7
4425,HPE,9.9,19.7,14.7
4426,HPE,9.9,19.7,14.7
4427,HPE,9.9,19.7,14.7
4428,HPE,9.9,19.7,14.7
4429,HPE,9.9,19.7,14.7
4430,HPE,9.9,19.7,14.7
4431,HPE,9.9,19.7,14.7
4432,HPE,9.9,19.7,14.7
4433,HPE,9.9,19.7,14.7
4434,HPE,9.9,19.7,14.7
4435,HPE,9.9,19.7,14.7
4436,HPE,9.9,19.7,14.7
4437,HPE,9.9,19.7,14.7
4438,HPE,9.9,19.7,14.7
4439,HCE,8.7,18.2,14.7
4440,HCE,8.7,18.2,14.7
4441,HCE,8.7,18.2,14.7
4442,HCE,8.7,18.2,14.7
4443,HCE,8.7,18.2,14.7
4444,HCE,8.7,18.2,14.7
4445,HCE,8.7,18.2,14.7
4446,HCE,8.7,18.2,14.7
4447,HPE,9.9,19.7,14.7
4448,HPE,9.9,19.7,14.7
4449,HPE,9.9,19.7,14.7
4450,HPE,9.9,19.7,14.7
4451,HPE,9.9,19.7,14.7
4452,HPE,9.9,19.7,14.7
4453,HPE,9.9,19.7,14.7
4454,HPE,9.9,19.7,14.7
4455,HPE,9.9,19.7,14.7
4456,HPE,9.9,19.7,14.7
4457,HPE,9.9,19.7,14.7
4458,HPE,9.9,19.7,14.7
4459,HPE,9.9,19.7,14.7
4460,HPE,9.9,19.7,14.7
4461,HPE,9.9,19.7,14.7
4462,HPE,9.9,19.7,14.7
4463,HCE,8.7,18.2,14.7
4464,HCE,8.7,18.2,14.7
4465,HCE,8.7,18.2,14.7
4466,HCE,8.7,18.2,14.7
4467,HCE,8.7,18.2,14.7
4468,HCE,8.7,18.2,14.7
4469,HCE,8.7,18.2,14.7
4470,HCE,8.7,18.2,14.7
4471,HPE,9.9,19.7,14.7
4472,HPE,9.9,19.7,14.7
4473,HPE,9.9,19.7,14.7
4474,HPE,9.9,19.7,14.7
4475,HPE,9.9,19.7,14.7
4476,HPE,9.9,19.7,14.7
4477,HPE,9.9,19.7,14.7
4478,HPE,9.9,19.7,14.7
4479,HPE,9.9,19.7,14.7
4480,HPE,9.9,19.7,14.7
4481,HPE,9.9,19.7,14.7
4482,HPE,9.9,19.7,14.7
4483,HPE,9.9,19.7,14.7
4484,HPE,9.9,19.7,14.7
4485,HPE,9.9,19.7,14.7
4486,HPE,9.9,19.7,14.7
4487,HCE,8.7,18.2,14.7
4488,HCE,8.7,18.2,14.7
4489,HCE,8.7,18.2,14.7
4490,HCE,8.7,18.2,14.7
4491,HCE,8.7,18.2,14.7
4492,HCE,8.7,18.2,14.7
4493,HCE,8.7,18.2,14.7
4494,HCE,8.7,18.2,14.7
4495,HPE,9.9,19.7,14.7
4496,HPE,9.9,19.7,14.7
4497,HPE,9.9,19.7,14.7
4498,HPE,9.9,19.7,14.7
4499,HPE,9.9,19.7,14.7
4500,HPE,9.9,19.7,14.7
4501,HPE,9.9,19.7,14.7
4502,HPE,9.9,19.7,14.7
4503,HPE,9.9,19.7,14.7
4504,HPE,9.9,19.7,14.7
4505,HPE,9.9,19.7,14.7
4506,HPE,9.9,19.7,14.7
4507,HPE,9.9,19.7,14.7
4508,HPE,9.9,19.7,14.7
4509,HPE,9.9,19.7,14.7
4510,HPE,9.9,19.7,14.7
4511,HCE,8.7,18.2,14.7
4512,HCE,8.7,18.2,14.7
4513,HCE,8.7,18.2,14.7
4514,HCE,8.7,18.2,14.7
4515,HCE,8.7,18.2,14.7
4516,HCE,8.7,18.2,14.7
4517,HCE,8.7,18.2,14.7
4518,HCE,8.7,18.2,14.7
4519,HPE,9.9,19.7,14.7
4520,HPE,9.9,19.7,14.7
4521,HPE,9.9,19.7,14.7
4522,HPE,9.9,19.7,14.7
4523,HPE,9.9,19.7,14.7
4524,HPE,9.9,19.7,14.7
4525,HPE,9.9,19.7,14.7
4526,HPE,9.9,19.7,14.7
4527,HPE,9.9,19.7,14.7
4528,HPE,9.9,19.7,14.7
4529,HPE,9.9,19.7,14.7
4530,HPE,9.9,19.7,14.7
4531,HPE,9.9,19.7,14.7
4532,HPE,9.9,19.7,14.7
4533,HPE,9.9,19.7,14.7
4534,HPE,9.9,19.7,14.7
4535,HCE,8.7,18.2,14.7
4536,HCE,8.7,18.2,14.7
4537,HCE,8.7,18.2,14.7
4538,HCE,8.7,18.2,14.7
4539,HCE,8.7,18.2,14.7
4540,HCE,8.7,18.2,14.7
4541,HCE,8.7,18.2,14.7
4542,HCE,8.7,18.2,14.7
4543,HPE,9.9,19.7,14.7
4544,HPE,9.9,19.7,14.7
4545,HPE,9.9,19.7,14.7
4546,HPE,9.9,19.7,14.7
4547,HPE,9.9,19.7,14.7
4548,HPE,9.9,19.7,14.7
4549,HPE,9.9,19.7,14.7
4550,HPE,9.9,19.7,14.7
4551,HPE,9.9,19.7,14.7
4552,HPE,9.9,19.7,14.7
4553,HPE,9.9,19.7,14.7
4554,HPE,9.9,19.7,14.7
4555,HPE,9.9,19.7,14.7
4556,HPE,9.9,19.7,14.7
4557,HPE,9.9,19.7,14.7
4558,HPE,9.9,19.7,14.7
4559,HCE,8.7,18.2,14.7
4560,HCE,8.7,18.2,14.7
4561,HCE,8.7,18.2,14.7
4562,HCE,8.7,18.2,14.7
4563,HCE,8.7,18.2,14.7
4564,HCE,8.7,18.2,14.7
4565,HCE,8.7,18.2,14.7
4566,HCE,8.7,18.2,14.7
4567,HPE,9.9,19.7,14.7
4568,HPE,9.9,19.7,14.7
4569,HPE,9.9,19.7,14.7
4570,HPE,9.9,19.7,14.7
4571,HPE,9.9,19.7,14.7
4572,HPE,9.9,19.7,14.7
4573,HPE,9.9,19.7,14.7
4574,HPE,9.9,19.7,14.7
4575,HPE,9.9,19.7,14.7
4576,HPE,9.9,19.7,14.7
4577,HPE,9.9,19.7,14.7
4578,HPE,9.9,19.7,14.7
4579,HPE,9.9,19.7,14.7
4580,HPE,9.9,19.7,14.7
4581,HPE,9.9,19.7,14.7
4582,HPE,9.9,19.7,14.7
4583,HCE,8.7,18.2,14.7
4584,HCE,8.7,18.2,14.7
4585,HCE,8.7,18.2,14.7
4586,HCE,8.7,18.2,14.7
4587,HCE,8.7,18.2,14.7
4588,HCE,8.7,18.2,14.7
4589,HCE,8.7,18.2,14.7
4590,HCE,8.7,18.2,14.7
4591,HPE,9.9,19.7,14.7
4592,HPE,9.9,19.7,14.7
4593,HPE,9.9,19.7,14.7
4594,HPE,9.9,19.7,14.7
4595,HPE,9.9,19.7,14.7
4596,HPE,9.9,19.7,14.7
4597,HPE,9.9,19.7,14.7
4598,HPE,9.9,19.7,14.7
4599,HPE,9.9,19.7,14.7
4600,HPE,9.9,19.7,14.7
4601,HPE,9.9,19.7,14.7
4602,HPE,9.9,19.7,14.7
4603,HPE,9.9,19.7,14.7
4604,HPE,9.9,19.7,14.7
4605,HPE,9.9,19.7,14.7
4606,HPE,9.9,19.7,14.7
4607,HCE,8.7,18.2,14.7
4608,HCE,8.7,18.2,14.7
4609,HCE,8.7,18.2,14.7
4610,HCE,8.7,18.2,14.7
4611,HCE,8.7,18.2,14.7
4612,HCE,8.7,18.2,14.7
4613,HCE,8.7,18.2,14.7
4614,HCE,8.7,18.2,14.7
4615,HPE,9.9,19.7,14.7
4616,HPE,9.9,19.7,14.7
4617,HPE,9.9,19.7,14.7
4618,HPE,9.9,19.7,14.7
4619,HPE,9.9,19.7,14.7
4620,HPE,9.9,19.7,14.7
4621,HPE,9.9,19.7,14.7
4622,HPE,9.9,19.7,14.7
4623,HPE,9.9,19.7,14.7
4624,HPE,9.9,19.7,14.7
4625,HPE,9.9,19.7,14.7
4626,HPE,9.9,19.7,14.7
4627,HPE,9.9,19.7,14.7
4628,HPE,9.9,19.7,14.7
4629,HPE,9.9,19.7,14.7
4630,HPE,9.9,19.7,14.7
4631,HCE,8.7,18.2,14.7
4632,HCE,8.7,18.2,14.7
4633,HCE,8.7,18.2,14.7
4634,HCE,8.7,18.2,14.7
4635,HCE,8.7,18.2,14.7
4636,HCE,8.7,18.2,14.7
4637,HCE,8.7,18.2,14.7
4638,HCE,8.7,18.2,14.7
4639,HPE,9.9,19.7,14.7
4640,HPE,9.9,19.7,14.7
4641,HPE,9.9,19.7,14.7
4642,HPE,9.9,19.7,14.7
4643,HPE,9.9,19.7,14.7
4644,HPE,9.9,19.7,14.7
4645,HPE,9.9,19.7,14.7
4646,HPE,9.9,19.7,14.7
4647,HPE,9.9,19.7,14.7
4648,HPE,9.9,19.7,14.7
4649,HPE,9.9,19.7,14.7
4650,HPE,9.9,19.7,14.7
4651,HPE,9.9,19.7,14.7
4652,HPE,9.9,19.7,14.7
4653,HPE,9.9,19.7,14.7
4654,HPE,9.9,19.7,14.7
4655,HCE,8.7,18.2,14.7
4656,HCE,8.7,18.2,14.7
4657,HCE,8.7,18.2,14.7
4658,HCE,8.7,18.2,14.7
4659,HCE,8.7,18.2,14.7
4660,HCE,8.7,18.2,14.7
4661,HCE,8.7,18.2,14.7
4662,HCE,8.7,18.2,14.7
4663,HPE,9.9,19.7,14.7
4664,HPE,9.9,19.7,14.7
4665,HPE,9.9,19.7,14.7
4666,HPE,9.9,19.7,14.7
4667,HPE,9.9,19.7,14.7
4668,HPE,9.9,19.7,14.7
4669,HPE,9.9,19.7,14.7
4670,HPE,9.9,19.7,14.7
4671,HPE,9.9,19.7,14.7
4672,HPE,9.9,19.7,14.7
4673,HPE,9.9,19.7,14.7
4674,HPE,9.9,19.7,14.7
4675,HPE,9.9,19.7,14.7
4676,HPE,9.9,19.7,14.7
4677,HPE,9.9,19.7,14.7
4678,HPE,9.9,19.7,14.7
4679,HCE,8.7,18.2,14.7
4680,HCE,8.7,18.2,14.7
4681,HCE,8.7,18.2,14.7
4682,HCE,8.7,18.2,14.7
4683,HCE,8.7,18.2,14.7
4684,HCE,8.7,18.2,14.7
4685,HCE,8.7,18.2,14.7
4686,HCE,8.7,18.2,14.7
4687,HPE,9.9,19.7,14.7
4688,HPE,9.9,19.7,14.7
4689,HPE,9.9,19.7,14.7
4690,HPE,9.9,19.7,14.7
4691,HPE,9.9,19.7,14.7
4692,HPE,9.9,19.7,14.7
4693,HPE,9.9,19.7,14.7
4694,HPE,9.9,19.7,14.7
4695,HPE,9.9,19.7,14.7
4696,HPE,9.9,19.7,14.7
4697,HPE,9.9,19.7,14.7
4698,HPE,9.9,19.7,14.7
4699,HPE,9.9,19.7,14.7
4700,HPE,9.9,19.7,14.7
4701,HPE,9.9,19.7,14.7
4702,HPE,9.9,19.7,14.7
4703,HCE,8.7,18.2,14.7
4704,HCE,8.7,18.2,14.7
4705,HCE,8.7,18.2,14.7
4706,HCE,8.7,18.2,14.7
4707,HCE,8.7,18.2,14.7
4708,HCE,8.7,18.2,14.7
4709,HCE,8.7,18.2,14.7
4710,HCE,8.7,18.2,14.7
4711,HPE,9.9,19.7,14.7
4712,HPE,9.9,19.7,14.7
4713,HPE,9.9,19.7,14.7
4714,HPE,9.9,19.7,14.7
4715,HPE,9.9,19.7,14.7
4716,HPE,9.9,19.7,14.7
4717,HPE,9.9,19.7,14.7
4718,HPE,9.9,19.7,14.7
4719,HPE,9.9,19.7,14.7
4720,HPE,9.9,19.7,14.7
4721,HPE,9.9,19.7,14.7
4722,HPE,9.9,19.7,14.7
4723,HPE,9.9,19.7,14.7
4724,HPE,9.9,19.7,14.7
4725,HPE,9.9,19.7,14.7
4726,HPE,9.9,19.7,14.7
4727,HCE,8.7,18.2,14.7
4728,HCE,8.7,18.2,14.7
4729,HCE,8.7,18.2,14.7
4730,HCE,8.7,18.2,14.7
4731,HCE,8.7,18.2,14.7
4732,HCE,8.7,18.2,14.7
4733,HCE,8.7,18.2,14.7
4734,HCE,8.7,18.2,14.7
4735,HPE,9.9,19.7,14.7
4736,HPE,9.9,19.7,14.7
4737,HPE,9.9,19.7,14.7
4738,HPE,9.9,19.7,14.7
4739,HPE,9.9,19.7,14.7
4740,HPE,9.9,19.7,14.7
4741,HPE,9.9,19.7,14.7
4742,HPE,9.9,19.7,14.7
4743,HPE,9.9,19.7,14.7
4744,HPE,9.9,19.7,14.7
4745,HPE,9.9,19.7,14.7
4746,HPE,9.9,19.7,14.7
4747,HPE,9.9,19.7,14.7
4748,HPE,9.9,19.7,14.7
4749,HPE,9.9,19.7,14.7
4750,HPE,9.9,19.7,14.7
4751,HCE,8.7,18.2,14.7
4752,HCE,8.7,18.2,14.7
4753,HCE,8.7,18.2,14.7
4754,HCE,8.7,18.2,14.7
4755,HCE,8.7,18.2,14.7
4756,HCE,8.7,18.2,14.7
4757,HCE,8.7,18.2,14.7
4758,HCE,8.7,18.2,14.7
4759,HPE,9.9,19.7,14.7
4760,HPE,9.9,19.7,14.7
4761,HPE,9.9,19.7,14.7
4762,HPE,9.9,19.7,14.7
4763,HPE,9.9,19.7,14.7
4764,HPE,9.9,19.7,14.7
4765,HPE,9.9,19.7,14.7
4766,HPE,9.9,19.7,14.7
4767,HPE,9.9,19.7,14.7
4768,HPE,9.9,19.7,14.7
4769,HPE,9.9,19.7,14.7
4770,HPE,9.9,19.7,14.7
4771,HPE,9.9,19.7,14.7
4772,HPE,9.9,19.7,14.7
4773,HPE,9.9,19.7,14.7
4774,HPE,9.9,19.7,14.7
4775,HCE,8.7,18.2,14.7
4776,HCE,8.7,18.2,14.7
4777,HCE,8.7,18.2,14.7
4778,HCE,8.7,18.2,14.7
4779,HCE,8.7,18.2,14.7
4780,HCE,8.7,18.2,14.7
4781,HCE,8.7,18.2,14.7
4782,HCE,8.7,18.2,14.7
4783,HPE,9.9,19.7,14.7
4784,HPE,9.9,19.7,14.7
4785,HPE,9.9,19.7,14.7
4786,HPE,9.9,19.7,14.7
4787,HPE,9.9,19.7,14.7
4788,HPE,9.9,19.7,14.7
4789,HPE,9.9,19.7,14.7
4790,HPE,9.9,19.7,14.7
4791,HPE,9.9,19.7,14.7
4792,HPE,9.9,19.7,14.7
4793,HPE,9.9,19.7,14.7
4794,HPE,9.9,19.7,14.7
4795,HPE,9.9,19.7,14.7
4796,HPE,9.9,19.7,14.7
4797,HPE,9.9,19.7,14.7
4798,HPE,9.9,19.7,14.7
4799,HCE,8.7,18.2,14.7
4800,HCE,8.7,18.2,14.7
4801,HCE,8.7,18.2,14.7
4802,HCE,8.7,18.2,14.7
4803,HCE,8.7,18.2,14.7
4804,HCE,8.7,18.2,14.7
4805,HCE,8.7,18.2,14.7
4806,HCE,8.7,18.2,14.7
4807,HPE,9.9,19.7,14.7
4808,HPE,9.9,19.7,14.7
4809,HPE,9.9,19.7,14.7
4810,HPE,9.9,19.7,14.7
4811,HPE,9.9,19.7,14.7
4812,HPE,9.9,19.7,14.7
4813,HPE,9.9,19.7,14.7
4814,HPE,9.9,19.7,14.7
4815,HPE,9.9,19.7,14.7
4816,HPE,9.9,19.7,14.7
4817,HPE,9.9,19.7,14.7
4818,HPE,9.9,19.7,14.7
4819,HPE,9.9,19.7,14.7
4820,HPE,9.9,19.7,14.7
4821,HPE,9.9,19.7,14.7
4822,HPE,9.9,19.7,14.7
4823,HCE,8.7,18.2,14.7
4824,HCE,8.7,18.2,14.7
4825,HCE,8.7,18.2,14.7
4826,HCE,8.7,18.2,14.7
4827,HCE,8.7,18.2,14.7
4828,HCE,8.7,18.2,14.7
4829,HCE,8.7,18.2,14.7
4830,HCE,8.7,18.2,14.7
4831,HPE,9.9,19.7,14.7
4832,HPE,9.9,19.7,14.7
4833,HPE,9.9,19.7,14.7
4834,HPE,9.9,19.7,14.7
4835,HPE,9.9,19.7,14.7
4836,HPE,9.9,19.7,14.7
4837,HPE,9.9,19.7,14.7
4838,HPE,9.9,19.7,14.7
4839,HPE,9.9,19.7,14.7
4840,HPE,9.9,19.7,14.7
4841,HPE,9.9,19.7,14.7
4842,HPE,9.9,19.7,14.7
4843,HPE,9.9,19.7,14.7
4844,HPE,9.9,19.7,14.7
4845,HPE,9.9,19.7,14.7
4846,HPE,9.9,19.7,14.7
4847,HCE,8.7,18.2,14.7
4848,HCE,8.7,18.2,14.7
4849,HCE,8.7,18.2,14.7
4850,HCE,8.7,18.2,14.7
4851,HCE,8.7,18.2,14.7
4852,HCE,8.7,18.2,14.7
4853,HCE,8.7,18.2,14.7
4854,HCE,8.7,18.2,14.7
4855,HPE,9.9,19.7,14.7
4856,HPE,9.9,19.7,14.7
4857,HPE,9.9,19.7,14.7
4858,HPE,9.9,19.7,14.7
4859,HPE,9.9,19.7,14.7
4860,HPE,9.9,19.7,14.7
4861,HPE,9.9,19.7,14.7
4862,HPE,9.9,19.7,14.7
4863,HPE,9.9,19.7,14.7
4864,HPE,9.9,19.7,14.7
4865,HPE,9.9,19.7,14.7
4866,HPE,9.9,19.7,14.7
4867,HPE,9.9,19.7,14.7
4868,HPE,9.9,19.7,14.7
4869,HPE,9.9,19.7,14.7
4870,HPE,9.9,19.7,14.7
4871,HCE,8.7,18.2,14.7
4872,HCE,8.7,18.2,14.7
4873,HCE,8.7,18.2,14.7
4874,HCE,8.7,18.2,14.7
4875,HCE,8.7,18.2,14.7
4876,HCE,8.7,18.2,14.7
4877,HCE,8.7,18.2,14.7
4878,HCE,8.7,18.2,14.7
4879,HPE,9.9,19.7,14.7
4880,HPE,9.9,19.7,14.7
4881,HPE,9.9,19.7,14.7
4882,HPE,9.9,19.7,14.7
4883,HPE,9.9,19.7,14.7
4884,HPE,9.9,19.7,14.7
4885,HPE,9.9,19.7,14.7
4886,HPE,9.9,19.7,14.7
4887,HPE,9.9,19.7,14.7
4888,HPE,9.9,19.7,14.7
4889,HPE,9.9,19.7,14.7
4890,HPE,9.9,19.7,14.7
4891,HPE,9.9,19.7,14.7
4892,HPE,9.9,19.7,14.7
4893,HPE,9.9,19.7,14.7
4894,HPE,9.9,19.7,14.7
4895,HCE,8.7,18.2,14.7
4896,HCE,8.7,18.2,14.7
4897,HCE,8.7,18.2,14.7
4898,HCE,8.7,18.2,14.7
4899,HCE,8.7,18.2,14.7
4900,HCE,8.7,18.2,14.7
4901,HCE,8.7,18.2,14.7
4902,HCE,8.7,18.2,14.7
4903,HPE,9.9,19.7,14.7
4904,HPE,9.9,19.7,14.7
4905,HPE,9.9,19.7,14.7
4906,HPE,9.9,19.7,14.7
4907,HPE,9.9,19.7,14.7
4908,HPE,9.9,19.7,14.7
4909,HPE,9.9,19.7,14.7
4910,HPE,9.9,19.7,14.7
4911,HPE,9.9,19.7,14.7
4912,HPE,9.9,19.7,14.7
4913,HPE,9.9,19.7,14.7
4914,HPE,9.9,19.7,14.7
4915,HPE,9.9,19.7,14.7
4916,HPE,9.9,19.7,14.7
4917,HPE,9.9,19.7,14.7
4918,HPE,9.9,19.7,14.7
4919,HCE,8.7,18.2,14.7
4920,HCE,8.7,18.2,14.7
4921,HCE,8.7,18.2,14.7
4922,HCE,8.7,18.2,14.7
4923,HCE,8.7,18.2,14.7
4924,HCE,8.7,18.2,14.7
4925,HCE,8.7,18.2,14.7
4926,HCE,8.7,18.2,14.7
4927,HPE,9.9,19.7,14.7
4928,HPE,9.9,19.7,14.7
4929,HPE,9.9,19.7,14.7
4930,HPE,9.9,19.7,14.7
4931,HPE,9.9,19.7,14.7
4932,HPE,9.9,19.7,14.7
4933,HPE,9.9,19.7,14.7
4934,HPE,9.9,19.7,14.7
4935,HPE,9.9,19.7,14.7
4936,HPE,9.9,19.7,14.7
4937,HPE,9.9,19.7,14.7
4938,HPE,9.9,19.7,14.7
4939,HPE,9.9,19.7,14.7
4940,HPE,9.9,19.7,14.7
4941,HPE,9.9,19.7,14.7
4942,HPE,9.9,19.7,14.7
4943,HCE,8.7,18.2,14.7
4944,HCE,8.7,18.2,14.7
4945,HCE,8.7,18.2,14.7
4946,HCE,8.7,18.2,14.7
4947,HCE,8.7,18.2,14.7
4948,HCE,8.7,18.2,14.7
4949,HCE,8.7,18.2,14.7
4950,HCE,8.7,18.2,14.7
4951,HPE,9.9,19.7,14.7
4952,HPE,9.9,19.7,14.7
4953,HPE,9.9,19.7,14.7
4954,HPE,9.9,19.7,14.7
4955,HPE,9.9,19.7,14.7
4956,HPE,9.9,19.7,14.7
4957,HPE,9.9,19.7,14.7
4958,HPE,9.9,19.7,14.7
4959,HPE,9.9,19.7,14.7
4960,HPE,9.9,19.7,14.7
4961,HPE,9.9,19.7,14.7
4962,HPE,9.9,19.7,14.7
4963,HPE,9.9,19.7,14.7
4964,HPE,9.9,19.7,14.7
4965,HPE,9.9,19.7,14.7
4966,HPE,9.9,19.7,14.7
4967,HCE,8.7,18.2,14.7
4968,HCE,8.7,18.2,14.7
4969,HCE,8.7,18.2,14.7
4970,HCE,8.7,18.2,14.7
4971,HCE,8.7,18.2,14.7
4972,HCE,8.7,18.2,14.7
4973,HCE,8.7,18.2,14.7
4974,HCE,8.7,18.2,14.7
4975,HPE,9.9,19.7,14.7
4976,HPE,9.9,19.7,14.7
4977,HPE,9.9,19.7,14.7
4978,HPE,9.9,19.7,14.7
4979,HPE,9.9,19.7,14.7
4980,HPE,9.9,19.7,14.7
4981,HPE,9.9,19.7,14.7
4982,HPE,9.9,19.7,14.7
4983,HPE,9.9,19.7,14.7
4984,HPE,9.9,19.7,14.7
4985,HPE,9.9,19.7,14.7
4986,HPE,9.9,19.7,14.7
4987,HPE,9.9,19.7,14.7
4988,HPE,9.9,19.7,14.7
4989,HPE,9.9,19.7,14.7
4990,HPE,9.9,19.7,14.7
4991,HCE,8.7,18.2,14.7
4992,HCE,8.7,18.2,14.7
4993,HCE,8.7,18.2,14.7
4994,HCE,8.7,18.2,14.7
4995,HCE,8.7,18.2,14.7
4996,HCE,8.7,18.2,14.7
4997,HCE,8.7,18.2,14.7
4998,HCE,8.7,18.2,14.7
4999,HPE,9.9,19.7,14.7
5000,HPE,9.9,19.7,14.7
5001,HPE,9.9,19.7,14.7
5002,HPE,9.9,19.7,14.7
5003,HPE,9.9,19.7,14.7
5004,HPE,9.9,19.7,14.7
5005,HPE,9.9,19.7,14.7
5006,HPE,9.9,19.7,14.7
5007,HPE,9.9,19.7,14.7
5008,HPE,9.9,19.7,14.7
5009,HPE,9.9,19.7,14.7
5010,HPE,9.9,19.7,14.7
5011,HPE,9.9,19.7,14.7
5012,HPE,9.9,19.7,14.7
5013,HPE,9.9,19.7,14.7
5014,HPE,9.9,19.7,14.7
5015,HCE,8.7,18.2,14.7
5016,HCE,8.7,18.2,14.7
5017,HCE,8.7,18.2,14.7
5018,HCE,8.7,18.2,14.7
5019,HCE,8.7,18.2,14.7
5020,HCE,8.7,18.2,14.7
5021,HCE,8.7,18.2,14.7
5022,HCE,8.7,18.2,14.7
5023,HPE,9.9,19.7,14.7
5024,HPE,9.9,19.7,14.7
5025,HPE,9.9,19.7,14.7
5026,HPE,9.9,19.7,14.7
5027,HPE,9.9,19.7,14.7
5028,HPE,9.9,19.7,14.7
5029,HPE,9.9,19.7,14.7
5030,HPE,9.9,19.7,14.7
5031,HPE,9.9,19.7,14.7
5032,HPE,9.9,19.7,14.7
5033,HPE,9.9,19.7,14.7
5034,HPE,9.9,19.7,14.7
5035,HPE,9.9,19.7,14.7
5036,HPE,9.9,19.7,14.7
5037,HPE,9.9,19.7,14.7
5038,HPE,9.9,19.7,14.7
5039,HCE,8.7,18.2,14.7
5040,HCE,8.7,18.2,14.7
5041,HCE,8.7,18.2,14.7
5042,HCE,8.7,18.2,14.7
5043,HCE,8.7,18.2,14.7
5044,HCE,8.7,18.2,14.7
5045,HCE,8.7,18.2,14.7
5046,HCE,8.7,18.2,14.7
5047,HPE,9.9,19.7,14.7
5048,HPE,9.9,19.7,14.7
5049,HPE,9.9,19.7,14.7
5050,HPE,9.9,19.7,14.7
5051,HPE,9.9,19.7,14.7
5052,HPE,9.9,19.7,14.7
5053,HPE,9.9,19.7,14.7
5054,HPE,9.9,19.7,14.7
5055,HPE,9.9,19.7,14.7
5056,HPE,9.9,19.7,14.7
5057,HPE,9.9,19.7,14.7
5058,HPE,9.9,19.7,14.7
5059,HPE,9.9,19.7,14.7
5060,HPE,9.9,19.7,14.7
5061,HPE,9.9,19.7,14.7
5062,HPE,9.9,19.7,14.7
5063,HCE,8.7,18.2,14.7
5064,HCE,8.7,18.2,14.7
5065,HCE,8.7,18.2,14.7
5066,HCE,8.7,18.2,14.7
5067,HCE,8.7,18.2,14.7
5068,HCE,8.7,18.2,14.7
5069,HCE,8.7,18.2,14.7
5070,HCE,8.7,18.2,14.7
5071,HPE,9.9,19.7,14.7
5072,HPE,9.9,19.7,14.7
5073,HPE,9.9,19.7,14.7
5074,HPE,9.9,19.7,14.7
5075,HPE,9.9,19.7,14.7
5076,HPE,9.9,19.7,14.7
5077,HPE,9.9,19.7,14.7
5078,HPE,9.9,19.7,14.7
5079,HPE,9.9,19.7,14.7
5080,HPE,9.9,19.7,14.7
5081,HPE,9.9,19.7,14.7
5082,HPE,9.9,19.7,14.7
